Start,Finish,Steps (count)
22/02/2022 8:00,22/02/2022 9:00,1964.656402
22/02/2022 9:00,22/02/2022 10:00,42.80785983
22/02/2022 10:00,22/02/2022 11:00,0
22/02/2022 11:00,22/02/2022 12:00,0
22/02/2022 12:00,22/02/2022 13:00,0
22/02/2022 13:00,22/02/2022 14:00,886
22/02/2022 14:00,22/02/2022 15:00,0
22/02/2022 15:00,22/02/2022 16:00,0
22/02/2022 16:00,22/02/2022 17:00,146
22/02/2022 17:00,22/02/2022 18:00,189.8536807
22/02/2022 18:00,22/02/2022 19:00,1311.146319
22/02/2022 19:00,22/02/2022 20:00,1115
22/02/2022 20:00,22/02/2022 21:00,0
22/02/2022 21:00,22/02/2022 22:00,0
22/02/2022 22:00,22/02/2022 23:00,0
22/02/2022 23:00,23/02/2022 0:00,0
23/02/2022 0:00,23/02/2022 1:00,0
23/02/2022 1:00,23/02/2022 2:00,0
23/02/2022 2:00,23/02/2022 3:00,0
23/02/2022 3:00,23/02/2022 4:00,0
23/02/2022 4:00,23/02/2022 5:00,0
23/02/2022 5:00,23/02/2022 6:00,0
23/02/2022 6:00,23/02/2022 7:00,8
23/02/2022 7:00,23/02/2022 8:00,8
23/02/2022 8:00,23/02/2022 9:00,1352
23/02/2022 9:00,23/02/2022 10:00,1285
23/02/2022 10:00,23/02/2022 11:00,0
23/02/2022 11:00,23/02/2022 12:00,116
23/02/2022 12:00,23/02/2022 13:00,1020
23/02/2022 13:00,23/02/2022 14:00,0
23/02/2022 14:00,23/02/2022 15:00,58
23/02/2022 15:00,23/02/2022 16:00,1289
23/02/2022 16:00,23/02/2022 17:00,0
23/02/2022 17:00,23/02/2022 18:00,1348
23/02/2022 18:00,23/02/2022 19:00,1183
23/02/2022 19:00,23/02/2022 20:00,0
23/02/2022 20:00,23/02/2022 21:00,0
23/02/2022 21:00,23/02/2022 22:00,13
23/02/2022 22:00,23/02/2022 23:00,8
23/02/2022 23:00,24/02/2022 0:00,0
24/02/2022 0:00,24/02/2022 1:00,0
24/02/2022 1:00,24/02/2022 2:00,0
24/02/2022 2:00,24/02/2022 3:00,0
24/02/2022 3:00,24/02/2022 4:00,0
24/02/2022 4:00,24/02/2022 5:00,0
24/02/2022 5:00,24/02/2022 6:00,0
24/02/2022 6:00,24/02/2022 7:00,0
24/02/2022 7:00,24/02/2022 8:00,0
24/02/2022 8:00,24/02/2022 9:00,1205
24/02/2022 9:00,24/02/2022 10:00,1578.592134
24/02/2022 10:00,24/02/2022 11:00,521.4078663
24/02/2022 11:00,24/02/2022 12:00,0
24/02/2022 12:00,24/02/2022 13:00,1364
24/02/2022 13:00,24/02/2022 14:00,390
24/02/2022 14:00,24/02/2022 15:00,1084.047994
24/02/2022 15:00,24/02/2022 16:00,829.9520062
24/02/2022 16:00,24/02/2022 17:00,0
24/02/2022 17:00,24/02/2022 18:00,905.2727985
24/02/2022 18:00,24/02/2022 19:00,326.7272015
24/02/2022 19:00,24/02/2022 20:00,1235
24/02/2022 20:00,24/02/2022 21:00,0
24/02/2022 21:00,24/02/2022 22:00,0
24/02/2022 22:00,24/02/2022 23:00,0
24/02/2022 23:00,25/02/2022 0:00,0
25/02/2022 0:00,25/02/2022 1:00,0
25/02/2022 1:00,25/02/2022 2:00,0
25/02/2022 2:00,25/02/2022 3:00,0
25/02/2022 3:00,25/02/2022 4:00,0
25/02/2022 4:00,25/02/2022 5:00,8
25/02/2022 5:00,25/02/2022 6:00,0
25/02/2022 6:00,25/02/2022 7:00,16
25/02/2022 7:00,25/02/2022 8:00,62
25/02/2022 8:00,25/02/2022 9:00,2483.826344
25/02/2022 9:00,25/02/2022 10:00,217.1736556
25/02/2022 10:00,25/02/2022 11:00,0
25/02/2022 11:00,25/02/2022 12:00,0
25/02/2022 12:00,25/02/2022 13:00,0
25/02/2022 13:00,25/02/2022 14:00,1723
25/02/2022 14:00,25/02/2022 15:00,0
25/02/2022 15:00,25/02/2022 16:00,33
25/02/2022 16:00,25/02/2022 17:00,185
25/02/2022 17:00,25/02/2022 18:00,1358
25/02/2022 18:00,25/02/2022 19:00,1200
25/02/2022 19:00,25/02/2022 20:00,620
25/02/2022 20:00,25/02/2022 21:00,0
25/02/2022 21:00,25/02/2022 22:00,21
25/02/2022 22:00,25/02/2022 23:00,0
25/02/2022 23:00,26/02/2022 0:00,0
26/02/2022 0:00,26/02/2022 1:00,0
26/02/2022 1:00,26/02/2022 2:00,0
26/02/2022 2:00,26/02/2022 3:00,0
26/02/2022 3:00,26/02/2022 4:00,0
26/02/2022 4:00,26/02/2022 5:00,0
26/02/2022 5:00,26/02/2022 6:00,0
26/02/2022 6:00,26/02/2022 7:00,0
26/02/2022 7:00,26/02/2022 8:00,0
26/02/2022 8:00,26/02/2022 9:00,2
26/02/2022 9:00,26/02/2022 10:00,0
26/02/2022 10:00,26/02/2022 11:00,14
26/02/2022 11:00,26/02/2022 12:00,46
26/02/2022 12:00,26/02/2022 13:00,9
26/02/2022 13:00,26/02/2022 14:00,15
26/02/2022 14:00,26/02/2022 15:00,11
26/02/2022 15:00,26/02/2022 16:00,0
26/02/2022 16:00,26/02/2022 17:00,0
26/02/2022 17:00,26/02/2022 18:00,0
26/02/2022 18:00,26/02/2022 19:00,18
26/02/2022 19:00,26/02/2022 20:00,534
26/02/2022 20:00,26/02/2022 21:00,0
26/02/2022 21:00,26/02/2022 22:00,8
26/02/2022 22:00,26/02/2022 23:00,0
26/02/2022 23:00,27/02/2022 0:00,9
27/02/2022 0:00,27/02/2022 1:00,0
27/02/2022 1:00,27/02/2022 2:00,0
27/02/2022 2:00,27/02/2022 3:00,0
27/02/2022 3:00,27/02/2022 4:00,0
27/02/2022 4:00,27/02/2022 5:00,0
27/02/2022 5:00,27/02/2022 6:00,0
27/02/2022 6:00,27/02/2022 7:00,0
27/02/2022 7:00,27/02/2022 8:00,0
27/02/2022 8:00,27/02/2022 9:00,0
27/02/2022 9:00,27/02/2022 10:00,1838.269373
27/02/2022 10:00,27/02/2022 11:00,723.0638932
27/02/2022 11:00,27/02/2022 12:00,2111.666734
27/02/2022 12:00,27/02/2022 13:00,0
27/02/2022 13:00,27/02/2022 14:00,1624
27/02/2022 14:00,27/02/2022 15:00,727
27/02/2022 15:00,27/02/2022 16:00,0
27/02/2022 16:00,27/02/2022 17:00,0
27/02/2022 17:00,27/02/2022 18:00,0
27/02/2022 18:00,27/02/2022 19:00,2562
27/02/2022 19:00,27/02/2022 20:00,0
27/02/2022 20:00,27/02/2022 21:00,0
27/02/2022 21:00,27/02/2022 22:00,0
27/02/2022 22:00,27/02/2022 23:00,0
27/02/2022 23:00,28/02/2022 0:00,9
28/02/2022 0:00,28/02/2022 1:00,0
28/02/2022 1:00,28/02/2022 2:00,0
28/02/2022 2:00,28/02/2022 3:00,0
28/02/2022 3:00,28/02/2022 4:00,0
28/02/2022 4:00,28/02/2022 5:00,0
28/02/2022 5:00,28/02/2022 6:00,0
28/02/2022 6:00,28/02/2022 7:00,0
28/02/2022 7:00,28/02/2022 8:00,0
28/02/2022 8:00,28/02/2022 9:00,0
28/02/2022 9:00,28/02/2022 10:00,0
28/02/2022 10:00,28/02/2022 11:00,0
28/02/2022 11:00,28/02/2022 12:00,11
28/02/2022 12:00,28/02/2022 13:00,0
28/02/2022 13:00,28/02/2022 14:00,0
28/02/2022 14:00,28/02/2022 15:00,0
28/02/2022 15:00,28/02/2022 16:00,0
28/02/2022 16:00,28/02/2022 17:00,0
28/02/2022 17:00,28/02/2022 18:00,0
28/02/2022 18:00,28/02/2022 19:00,0
28/02/2022 19:00,28/02/2022 20:00,0
28/02/2022 20:00,28/02/2022 21:00,0
28/02/2022 21:00,28/02/2022 22:00,0
28/02/2022 22:00,28/02/2022 23:00,58
28/02/2022 23:00,01/03/2022 0:00,0
01/03/2022 0:00,01/03/2022 1:00,0
01/03/2022 1:00,01/03/2022 2:00,0
01/03/2022 2:00,01/03/2022 3:00,0
01/03/2022 3:00,01/03/2022 4:00,0
01/03/2022 4:00,01/03/2022 5:00,0
01/03/2022 5:00,01/03/2022 6:00,0
01/03/2022 6:00,01/03/2022 7:00,0
01/03/2022 7:00,01/03/2022 8:00,0
01/03/2022 8:00,01/03/2022 9:00,2314.536744
01/03/2022 9:00,01/03/2022 10:00,502.4632558
01/03/2022 10:00,01/03/2022 11:00,0
01/03/2022 11:00,01/03/2022 12:00,592
01/03/2022 12:00,01/03/2022 13:00,485
01/03/2022 13:00,01/03/2022 14:00,0
01/03/2022 14:00,01/03/2022 15:00,146
01/03/2022 15:00,01/03/2022 16:00,1379
01/03/2022 16:00,01/03/2022 17:00,415
01/03/2022 17:00,01/03/2022 18:00,111.5114021
01/03/2022 18:00,01/03/2022 19:00,645.4885979
01/03/2022 19:00,01/03/2022 20:00,352
01/03/2022 20:00,01/03/2022 21:00,485
01/03/2022 21:00,01/03/2022 22:00,11
01/03/2022 22:00,01/03/2022 23:00,22
01/03/2022 23:00,02/03/2022 0:00,0
02/03/2022 0:00,02/03/2022 1:00,0
02/03/2022 1:00,02/03/2022 2:00,0
02/03/2022 2:00,02/03/2022 3:00,0
02/03/2022 3:00,02/03/2022 4:00,0
02/03/2022 4:00,02/03/2022 5:00,0
02/03/2022 5:00,02/03/2022 6:00,0
02/03/2022 6:00,02/03/2022 7:00,0
02/03/2022 7:00,02/03/2022 8:00,599.4788824
02/03/2022 8:00,02/03/2022 9:00,1096.521118
02/03/2022 9:00,02/03/2022 10:00,0
02/03/2022 10:00,02/03/2022 11:00,0
02/03/2022 11:00,02/03/2022 12:00,466.9205073
02/03/2022 12:00,02/03/2022 13:00,2036.079493
02/03/2022 13:00,02/03/2022 14:00,0
02/03/2022 14:00,02/03/2022 15:00,0
02/03/2022 15:00,02/03/2022 16:00,0
02/03/2022 16:00,02/03/2022 17:00,0
02/03/2022 17:00,02/03/2022 18:00,0
02/03/2022 18:00,02/03/2022 19:00,0
02/03/2022 19:00,02/03/2022 20:00,0
02/03/2022 20:00,02/03/2022 21:00,0
02/03/2022 21:00,02/03/2022 22:00,162
02/03/2022 22:00,02/03/2022 23:00,0
02/03/2022 23:00,03/03/2022 0:00,0
03/03/2022 0:00,03/03/2022 1:00,0
03/03/2022 1:00,03/03/2022 2:00,0
03/03/2022 2:00,03/03/2022 3:00,0
03/03/2022 3:00,03/03/2022 4:00,0
03/03/2022 4:00,03/03/2022 5:00,0
03/03/2022 5:00,03/03/2022 6:00,0
03/03/2022 6:00,03/03/2022 7:00,0
03/03/2022 7:00,03/03/2022 8:00,0
03/03/2022 8:00,03/03/2022 9:00,1
03/03/2022 9:00,03/03/2022 10:00,0
03/03/2022 10:00,03/03/2022 11:00,0
03/03/2022 11:00,03/03/2022 12:00,0
03/03/2022 12:00,03/03/2022 13:00,0
03/03/2022 13:00,03/03/2022 14:00,0
03/03/2022 14:00,03/03/2022 15:00,0
03/03/2022 15:00,03/03/2022 16:00,0
03/03/2022 16:00,03/03/2022 17:00,15
03/03/2022 17:00,03/03/2022 18:00,45
03/03/2022 18:00,03/03/2022 19:00,666
03/03/2022 19:00,03/03/2022 20:00,0
03/03/2022 20:00,03/03/2022 21:00,0
03/03/2022 21:00,03/03/2022 22:00,0
03/03/2022 22:00,03/03/2022 23:00,0
03/03/2022 23:00,04/03/2022 0:00,0
04/03/2022 0:00,04/03/2022 1:00,0
04/03/2022 1:00,04/03/2022 2:00,0
04/03/2022 2:00,04/03/2022 3:00,0
04/03/2022 3:00,04/03/2022 4:00,0
04/03/2022 4:00,04/03/2022 5:00,0
04/03/2022 5:00,04/03/2022 6:00,0
04/03/2022 6:00,04/03/2022 7:00,0
04/03/2022 7:00,04/03/2022 8:00,0
04/03/2022 8:00,04/03/2022 9:00,1186
04/03/2022 9:00,04/03/2022 10:00,906
04/03/2022 10:00,04/03/2022 11:00,1512.290977
04/03/2022 11:00,04/03/2022 12:00,36.70902327
04/03/2022 12:00,04/03/2022 13:00,0
04/03/2022 13:00,04/03/2022 14:00,1702
04/03/2022 14:00,04/03/2022 15:00,0
04/03/2022 15:00,04/03/2022 16:00,941
04/03/2022 16:00,04/03/2022 17:00,530.9190058
04/03/2022 17:00,04/03/2022 18:00,2429.951786
04/03/2022 18:00,04/03/2022 19:00,1151.129208
04/03/2022 19:00,04/03/2022 20:00,0
04/03/2022 20:00,04/03/2022 21:00,0
04/03/2022 21:00,04/03/2022 22:00,0
04/03/2022 22:00,04/03/2022 23:00,0
04/03/2022 23:00,05/03/2022 0:00,10
05/03/2022 0:00,05/03/2022 1:00,20
05/03/2022 1:00,05/03/2022 2:00,0
05/03/2022 2:00,05/03/2022 3:00,0
05/03/2022 3:00,05/03/2022 4:00,0
05/03/2022 4:00,05/03/2022 5:00,0
05/03/2022 5:00,05/03/2022 6:00,0
05/03/2022 6:00,05/03/2022 7:00,0
05/03/2022 7:00,05/03/2022 8:00,0
05/03/2022 8:00,05/03/2022 9:00,1323
05/03/2022 9:00,05/03/2022 10:00,357
05/03/2022 10:00,05/03/2022 11:00,1408
05/03/2022 11:00,05/03/2022 12:00,0
05/03/2022 12:00,05/03/2022 13:00,1015
05/03/2022 13:00,05/03/2022 14:00,0
05/03/2022 14:00,05/03/2022 15:00,1336
05/03/2022 15:00,05/03/2022 16:00,134
05/03/2022 16:00,05/03/2022 17:00,155
05/03/2022 17:00,05/03/2022 18:00,1250
05/03/2022 18:00,05/03/2022 19:00,505
05/03/2022 19:00,05/03/2022 20:00,1821.946558
05/03/2022 20:00,05/03/2022 21:00,235.0534419
05/03/2022 21:00,05/03/2022 22:00,1943
05/03/2022 22:00,05/03/2022 23:00,232
05/03/2022 23:00,06/03/2022 0:00,0
06/03/2022 0:00,06/03/2022 1:00,0
06/03/2022 1:00,06/03/2022 2:00,0
06/03/2022 2:00,06/03/2022 3:00,0
06/03/2022 3:00,06/03/2022 4:00,0
06/03/2022 4:00,06/03/2022 5:00,0
06/03/2022 5:00,06/03/2022 6:00,0
06/03/2022 6:00,06/03/2022 7:00,0
06/03/2022 7:00,06/03/2022 8:00,0
06/03/2022 8:00,06/03/2022 9:00,0
06/03/2022 9:00,06/03/2022 10:00,0
06/03/2022 10:00,06/03/2022 11:00,0
06/03/2022 11:00,06/03/2022 12:00,16
06/03/2022 12:00,06/03/2022 13:00,489
06/03/2022 13:00,06/03/2022 14:00,0
06/03/2022 14:00,06/03/2022 15:00,0
06/03/2022 15:00,06/03/2022 16:00,0
06/03/2022 16:00,06/03/2022 17:00,0
06/03/2022 17:00,06/03/2022 18:00,18
06/03/2022 18:00,06/03/2022 19:00,0
06/03/2022 19:00,06/03/2022 20:00,3
06/03/2022 20:00,06/03/2022 21:00,14
06/03/2022 21:00,06/03/2022 22:00,0
06/03/2022 22:00,06/03/2022 23:00,0
06/03/2022 23:00,07/03/2022 0:00,0
07/03/2022 0:00,07/03/2022 1:00,0
07/03/2022 1:00,07/03/2022 2:00,0
07/03/2022 2:00,07/03/2022 3:00,0
07/03/2022 3:00,07/03/2022 4:00,0
07/03/2022 4:00,07/03/2022 5:00,0
07/03/2022 5:00,07/03/2022 6:00,0
07/03/2022 6:00,07/03/2022 7:00,0
07/03/2022 7:00,07/03/2022 8:00,0
07/03/2022 8:00,07/03/2022 9:00,1271.508745
07/03/2022 9:00,07/03/2022 10:00,1492.491255
07/03/2022 10:00,07/03/2022 11:00,114
07/03/2022 11:00,07/03/2022 12:00,134
07/03/2022 12:00,07/03/2022 13:00,637.6364764
07/03/2022 13:00,07/03/2022 14:00,867.3635236
07/03/2022 14:00,07/03/2022 15:00,1517.485742
07/03/2022 15:00,07/03/2022 16:00,852.2612717
07/03/2022 16:00,07/03/2022 17:00,521.2529862
07/03/2022 17:00,07/03/2022 18:00,1037
07/03/2022 18:00,07/03/2022 19:00,1376.785224
07/03/2022 19:00,07/03/2022 20:00,215.2147755
07/03/2022 20:00,07/03/2022 21:00,0
07/03/2022 21:00,07/03/2022 22:00,0
07/03/2022 22:00,07/03/2022 23:00,0
07/03/2022 23:00,08/03/2022 0:00,0
08/03/2022 0:00,08/03/2022 1:00,0
08/03/2022 1:00,08/03/2022 2:00,0
08/03/2022 2:00,08/03/2022 3:00,0
08/03/2022 3:00,08/03/2022 4:00,0
08/03/2022 4:00,08/03/2022 5:00,10
08/03/2022 5:00,08/03/2022 6:00,8
08/03/2022 6:00,08/03/2022 7:00,18
08/03/2022 7:00,08/03/2022 8:00,0
08/03/2022 8:00,08/03/2022 9:00,0
08/03/2022 9:00,08/03/2022 10:00,0
08/03/2022 10:00,08/03/2022 11:00,56
08/03/2022 11:00,08/03/2022 12:00,434
08/03/2022 12:00,08/03/2022 13:00,105
08/03/2022 13:00,08/03/2022 14:00,0
08/03/2022 14:00,08/03/2022 15:00,0
08/03/2022 15:00,08/03/2022 16:00,0
08/03/2022 16:00,08/03/2022 17:00,0
08/03/2022 17:00,08/03/2022 18:00,0
08/03/2022 18:00,08/03/2022 19:00,0
08/03/2022 19:00,08/03/2022 20:00,0
08/03/2022 20:00,08/03/2022 21:00,0
08/03/2022 21:00,08/03/2022 22:00,8
08/03/2022 22:00,08/03/2022 23:00,0
08/03/2022 23:00,09/03/2022 0:00,72
09/03/2022 0:00,09/03/2022 1:00,0
09/03/2022 1:00,09/03/2022 2:00,0
09/03/2022 2:00,09/03/2022 3:00,0
09/03/2022 3:00,09/03/2022 4:00,0
09/03/2022 4:00,09/03/2022 5:00,0
09/03/2022 5:00,09/03/2022 6:00,0
09/03/2022 6:00,09/03/2022 7:00,0
09/03/2022 7:00,09/03/2022 8:00,0
09/03/2022 8:00,09/03/2022 9:00,0
09/03/2022 9:00,09/03/2022 10:00,9
09/03/2022 10:00,09/03/2022 11:00,0
09/03/2022 11:00,09/03/2022 12:00,0
09/03/2022 12:00,09/03/2022 13:00,733
09/03/2022 13:00,09/03/2022 14:00,114.8639881
09/03/2022 14:00,09/03/2022 15:00,342.1360119
09/03/2022 15:00,09/03/2022 16:00,0
09/03/2022 16:00,09/03/2022 17:00,0
09/03/2022 17:00,09/03/2022 18:00,0
09/03/2022 18:00,09/03/2022 19:00,0
09/03/2022 19:00,09/03/2022 20:00,0
09/03/2022 20:00,09/03/2022 21:00,0
09/03/2022 21:00,09/03/2022 22:00,0
09/03/2022 22:00,09/03/2022 23:00,32
09/03/2022 23:00,10/03/2022 0:00,0
10/03/2022 0:00,10/03/2022 1:00,0
10/03/2022 1:00,10/03/2022 2:00,0
10/03/2022 2:00,10/03/2022 3:00,0
10/03/2022 3:00,10/03/2022 4:00,0
10/03/2022 4:00,10/03/2022 5:00,0
10/03/2022 5:00,10/03/2022 6:00,0
10/03/2022 6:00,10/03/2022 7:00,0
10/03/2022 7:00,10/03/2022 8:00,990.6862536
10/03/2022 8:00,10/03/2022 9:00,1588.313746
10/03/2022 9:00,10/03/2022 10:00,122
10/03/2022 10:00,10/03/2022 11:00,2164
10/03/2022 11:00,10/03/2022 12:00,0
10/03/2022 12:00,10/03/2022 13:00,1207
10/03/2022 13:00,10/03/2022 14:00,1086
10/03/2022 14:00,10/03/2022 15:00,171
10/03/2022 15:00,10/03/2022 16:00,0
10/03/2022 16:00,10/03/2022 17:00,2148
10/03/2022 17:00,10/03/2022 18:00,385
10/03/2022 18:00,10/03/2022 19:00,0
10/03/2022 19:00,10/03/2022 20:00,61
10/03/2022 20:00,10/03/2022 21:00,1016.786585
10/03/2022 21:00,10/03/2022 22:00,2090.73457
10/03/2022 22:00,10/03/2022 23:00,360.478845
10/03/2022 23:00,11/03/2022 0:00,0
11/03/2022 0:00,11/03/2022 1:00,0
11/03/2022 1:00,11/03/2022 2:00,0
11/03/2022 2:00,11/03/2022 3:00,0
11/03/2022 3:00,11/03/2022 4:00,0
11/03/2022 4:00,11/03/2022 5:00,0
11/03/2022 5:00,11/03/2022 6:00,0
11/03/2022 6:00,11/03/2022 7:00,0
11/03/2022 7:00,11/03/2022 8:00,25
11/03/2022 8:00,11/03/2022 9:00,2092.214821
11/03/2022 9:00,11/03/2022 10:00,557.7851787
11/03/2022 10:00,11/03/2022 11:00,0
11/03/2022 11:00,11/03/2022 12:00,1619.725099
11/03/2022 12:00,11/03/2022 13:00,455.2749007
11/03/2022 13:00,11/03/2022 14:00,843
11/03/2022 14:00,11/03/2022 15:00,143
11/03/2022 15:00,11/03/2022 16:00,1675
11/03/2022 16:00,11/03/2022 17:00,429
11/03/2022 17:00,11/03/2022 18:00,1204
11/03/2022 18:00,11/03/2022 19:00,63
11/03/2022 19:00,11/03/2022 20:00,357
11/03/2022 20:00,11/03/2022 21:00,0
11/03/2022 21:00,11/03/2022 22:00,0
11/03/2022 22:00,11/03/2022 23:00,4
11/03/2022 23:00,12/03/2022 0:00,0
12/03/2022 0:00,12/03/2022 1:00,0
12/03/2022 1:00,12/03/2022 2:00,0
12/03/2022 2:00,12/03/2022 3:00,0
12/03/2022 3:00,12/03/2022 4:00,0
12/03/2022 4:00,12/03/2022 5:00,0
12/03/2022 5:00,12/03/2022 6:00,0
12/03/2022 6:00,12/03/2022 7:00,461.5375598
12/03/2022 7:00,12/03/2022 8:00,1946.46244
12/03/2022 8:00,12/03/2022 9:00,0
12/03/2022 9:00,12/03/2022 10:00,781.7237141
12/03/2022 10:00,12/03/2022 11:00,462.2762859
12/03/2022 11:00,12/03/2022 12:00,1509
12/03/2022 12:00,12/03/2022 13:00,0
12/03/2022 13:00,12/03/2022 14:00,1101
12/03/2022 14:00,12/03/2022 15:00,87
12/03/2022 15:00,12/03/2022 16:00,0
12/03/2022 16:00,12/03/2022 17:00,383
12/03/2022 17:00,12/03/2022 18:00,794
12/03/2022 18:00,12/03/2022 19:00,0
12/03/2022 19:00,12/03/2022 20:00,0
12/03/2022 20:00,12/03/2022 21:00,892.7851284
12/03/2022 21:00,12/03/2022 22:00,128.2148716
12/03/2022 22:00,12/03/2022 23:00,224
12/03/2022 23:00,13/03/2022 0:00,0
13/03/2022 0:00,13/03/2022 1:00,0
13/03/2022 1:00,13/03/2022 2:00,0
13/03/2022 2:00,13/03/2022 3:00,0
13/03/2022 3:00,13/03/2022 4:00,0
13/03/2022 4:00,13/03/2022 5:00,0
13/03/2022 5:00,13/03/2022 6:00,10
13/03/2022 6:00,13/03/2022 7:00,0
13/03/2022 7:00,13/03/2022 8:00,0
13/03/2022 8:00,13/03/2022 9:00,0
13/03/2022 9:00,13/03/2022 10:00,0
13/03/2022 10:00,13/03/2022 11:00,16
13/03/2022 11:00,13/03/2022 12:00,0
13/03/2022 12:00,13/03/2022 13:00,0
13/03/2022 13:00,13/03/2022 14:00,0
13/03/2022 14:00,13/03/2022 15:00,8
13/03/2022 15:00,13/03/2022 16:00,0
13/03/2022 16:00,13/03/2022 17:00,8
13/03/2022 17:00,13/03/2022 18:00,0
13/03/2022 18:00,13/03/2022 19:00,0
13/03/2022 19:00,13/03/2022 20:00,20
13/03/2022 20:00,13/03/2022 21:00,6
13/03/2022 21:00,13/03/2022 22:00,0
13/03/2022 22:00,13/03/2022 23:00,0
13/03/2022 23:00,14/03/2022 0:00,0
14/03/2022 0:00,14/03/2022 1:00,0
14/03/2022 1:00,14/03/2022 2:00,0
14/03/2022 2:00,14/03/2022 3:00,0
14/03/2022 3:00,14/03/2022 4:00,0
14/03/2022 4:00,14/03/2022 5:00,0
14/03/2022 5:00,14/03/2022 6:00,0
14/03/2022 6:00,14/03/2022 7:00,0
14/03/2022 7:00,14/03/2022 8:00,16
14/03/2022 8:00,14/03/2022 9:00,0
14/03/2022 9:00,14/03/2022 10:00,10
14/03/2022 10:00,14/03/2022 11:00,4.691397988
14/03/2022 11:00,14/03/2022 12:00,18.30860201
14/03/2022 12:00,14/03/2022 13:00,22
14/03/2022 13:00,14/03/2022 14:00,9
14/03/2022 14:00,14/03/2022 15:00,0
14/03/2022 15:00,14/03/2022 16:00,0
14/03/2022 16:00,14/03/2022 17:00,0
14/03/2022 17:00,14/03/2022 18:00,8
14/03/2022 18:00,14/03/2022 19:00,0
14/03/2022 19:00,14/03/2022 20:00,0
14/03/2022 20:00,14/03/2022 21:00,0
14/03/2022 21:00,14/03/2022 22:00,0
14/03/2022 22:00,14/03/2022 23:00,0
14/03/2022 23:00,15/03/2022 0:00,0
15/03/2022 0:00,15/03/2022 1:00,0
15/03/2022 1:00,15/03/2022 2:00,0
15/03/2022 2:00,15/03/2022 3:00,0
15/03/2022 3:00,15/03/2022 4:00,0
15/03/2022 4:00,15/03/2022 5:00,0
15/03/2022 5:00,15/03/2022 6:00,0
15/03/2022 6:00,15/03/2022 7:00,0
15/03/2022 7:00,15/03/2022 8:00,513.2976605
15/03/2022 8:00,15/03/2022 9:00,1905.70234
15/03/2022 9:00,15/03/2022 10:00,1012
15/03/2022 10:00,15/03/2022 11:00,10
15/03/2022 11:00,15/03/2022 12:00,159
15/03/2022 12:00,15/03/2022 13:00,2049
15/03/2022 13:00,15/03/2022 14:00,0
15/03/2022 14:00,15/03/2022 15:00,0
15/03/2022 15:00,15/03/2022 16:00,0
15/03/2022 16:00,15/03/2022 17:00,1145
15/03/2022 17:00,15/03/2022 18:00,254
15/03/2022 18:00,15/03/2022 19:00,1148.427881
15/03/2022 19:00,15/03/2022 20:00,325.5721186
15/03/2022 20:00,15/03/2022 21:00,0
15/03/2022 21:00,15/03/2022 22:00,0
15/03/2022 22:00,15/03/2022 23:00,0
15/03/2022 23:00,16/03/2022 0:00,0
16/03/2022 0:00,16/03/2022 1:00,0
16/03/2022 1:00,16/03/2022 2:00,0
16/03/2022 2:00,16/03/2022 3:00,0
16/03/2022 3:00,16/03/2022 4:00,0
16/03/2022 4:00,16/03/2022 5:00,0
16/03/2022 5:00,16/03/2022 6:00,0
16/03/2022 6:00,16/03/2022 7:00,15
16/03/2022 7:00,16/03/2022 8:00,16
16/03/2022 8:00,16/03/2022 9:00,2419
16/03/2022 9:00,16/03/2022 10:00,0
16/03/2022 10:00,16/03/2022 11:00,0
16/03/2022 11:00,16/03/2022 12:00,1778
16/03/2022 12:00,16/03/2022 13:00,145
16/03/2022 13:00,16/03/2022 14:00,1048
16/03/2022 14:00,16/03/2022 15:00,0
16/03/2022 15:00,16/03/2022 16:00,802
16/03/2022 16:00,16/03/2022 17:00,122
16/03/2022 17:00,16/03/2022 18:00,1622.888134
16/03/2022 18:00,16/03/2022 19:00,951.1118662
16/03/2022 19:00,16/03/2022 20:00,0
16/03/2022 20:00,16/03/2022 21:00,8
16/03/2022 21:00,16/03/2022 22:00,0
16/03/2022 22:00,16/03/2022 23:00,0
16/03/2022 23:00,17/03/2022 0:00,9
17/03/2022 0:00,17/03/2022 1:00,0
17/03/2022 1:00,17/03/2022 2:00,0
17/03/2022 2:00,17/03/2022 3:00,0
17/03/2022 3:00,17/03/2022 4:00,8
17/03/2022 4:00,17/03/2022 5:00,0
17/03/2022 5:00,17/03/2022 6:00,0
17/03/2022 6:00,17/03/2022 7:00,0
17/03/2022 7:00,17/03/2022 8:00,9
17/03/2022 8:00,17/03/2022 9:00,1211
17/03/2022 9:00,17/03/2022 10:00,1188
17/03/2022 10:00,17/03/2022 11:00,0
17/03/2022 11:00,17/03/2022 12:00,739.9867343
17/03/2022 12:00,17/03/2022 13:00,884.0132657
17/03/2022 13:00,17/03/2022 14:00,1703
17/03/2022 14:00,17/03/2022 15:00,481
17/03/2022 15:00,17/03/2022 16:00,121
17/03/2022 16:00,17/03/2022 17:00,2985
17/03/2022 17:00,17/03/2022 18:00,180
17/03/2022 18:00,17/03/2022 19:00,1200
17/03/2022 19:00,17/03/2022 20:00,0
17/03/2022 20:00,17/03/2022 21:00,106
17/03/2022 21:00,17/03/2022 22:00,0
17/03/2022 22:00,17/03/2022 23:00,0
17/03/2022 23:00,18/03/2022 0:00,0
18/03/2022 0:00,18/03/2022 1:00,0
