Start,Finish,Steps (count)
04-Jan-2022 03:00,04-Jan-2022 04:00,0.0
04-Jan-2022 04:00,04-Jan-2022 05:00,0.0
04-Jan-2022 05:00,04-Jan-2022 06:00,0.0
04-Jan-2022 06:00,04-Jan-2022 07:00,295.038819834997
04-Jan-2022 07:00,04-Jan-2022 08:00,938.961180165003
04-Jan-2022 08:00,04-Jan-2022 09:00,293.0
04-Jan-2022 09:00,04-Jan-2022 10:00,604.0
04-Jan-2022 10:00,04-Jan-2022 11:00,244.0
04-Jan-2022 11:00,04-Jan-2022 12:00,862.0
04-Jan-2022 12:00,04-Jan-2022 13:00,6.4463445112853
04-Jan-2022 13:00,04-Jan-2022 14:00,719.553655488715
04-Jan-2022 14:00,04-Jan-2022 15:00,219.0
04-Jan-2022 15:00,04-Jan-2022 16:00,167.750209137807
04-Jan-2022 16:00,04-Jan-2022 17:00,348.706719320307
04-Jan-2022 17:00,04-Jan-2022 18:00,585.543071541886
04-Jan-2022 18:00,04-Jan-2022 19:00,156.0
04-Jan-2022 19:00,04-Jan-2022 20:00,110.0
04-Jan-2022 20:00,04-Jan-2022 21:00,155.0
04-Jan-2022 21:00,04-Jan-2022 22:00,195.0
04-Jan-2022 22:00,04-Jan-2022 23:00,18.8518952668947
04-Jan-2022 23:00,05-Jan-2022 00:00,36.1481047331053
05-Jan-2022 00:00,05-Jan-2022 01:00,0.0
05-Jan-2022 01:00,05-Jan-2022 02:00,0.0
05-Jan-2022 02:00,05-Jan-2022 03:00,0.0
05-Jan-2022 03:00,05-Jan-2022 04:00,0.0
05-Jan-2022 04:00,05-Jan-2022 05:00,0.0
05-Jan-2022 05:00,05-Jan-2022 06:00,0.0
05-Jan-2022 06:00,05-Jan-2022 07:00,331.004289894654
05-Jan-2022 07:00,05-Jan-2022 08:00,1219.99571010535
05-Jan-2022 08:00,05-Jan-2022 09:00,210.0
05-Jan-2022 09:00,05-Jan-2022 10:00,1041.66099871489
05-Jan-2022 10:00,05-Jan-2022 11:00,606.880770895503
05-Jan-2022 11:00,05-Jan-2022 12:00,1475.45823038961
05-Jan-2022 12:00,05-Jan-2022 13:00,1345.0
05-Jan-2022 13:00,05-Jan-2022 14:00,936.0
05-Jan-2022 14:00,05-Jan-2022 15:00,105.557829308012
05-Jan-2022 15:00,05-Jan-2022 16:00,311.442170691988
05-Jan-2022 16:00,05-Jan-2022 17:00,3004.0
05-Jan-2022 17:00,05-Jan-2022 18:00,73.0
05-Jan-2022 18:00,05-Jan-2022 19:00,116.0
05-Jan-2022 19:00,05-Jan-2022 20:00,148.0
05-Jan-2022 20:00,05-Jan-2022 21:00,0.0
05-Jan-2022 21:00,05-Jan-2022 22:00,126.0
05-Jan-2022 22:00,05-Jan-2022 23:00,57.0
05-Jan-2022 23:00,06-Jan-2022 00:00,0.0
06-Jan-2022 00:00,06-Jan-2022 01:00,0.0
06-Jan-2022 01:00,06-Jan-2022 02:00,0.0
06-Jan-2022 02:00,06-Jan-2022 03:00,0.0
06-Jan-2022 03:00,06-Jan-2022 04:00,0.0
06-Jan-2022 04:00,06-Jan-2022 05:00,0.0
06-Jan-2022 05:00,06-Jan-2022 06:00,0.0
06-Jan-2022 06:00,06-Jan-2022 07:00,0.0
06-Jan-2022 07:00,06-Jan-2022 08:00,0.0
06-Jan-2022 08:00,06-Jan-2022 09:00,42.0
06-Jan-2022 09:00,06-Jan-2022 10:00,182.0
06-Jan-2022 10:00,06-Jan-2022 11:00,0.0
06-Jan-2022 11:00,06-Jan-2022 12:00,859.0
06-Jan-2022 12:00,06-Jan-2022 13:00,145.156637158052
06-Jan-2022 13:00,06-Jan-2022 14:00,157.843362841948
06-Jan-2022 14:00,06-Jan-2022 15:00,0.0
06-Jan-2022 15:00,06-Jan-2022 16:00,278.0
06-Jan-2022 16:00,06-Jan-2022 17:00,175.855873589582
06-Jan-2022 17:00,06-Jan-2022 18:00,1034.14412641042
06-Jan-2022 18:00,06-Jan-2022 19:00,180.0
06-Jan-2022 19:00,06-Jan-2022 20:00,144.0
06-Jan-2022 20:00,06-Jan-2022 21:00,0.0
06-Jan-2022 21:00,06-Jan-2022 22:00,0.0
06-Jan-2022 22:00,06-Jan-2022 23:00,73.0
06-Jan-2022 23:00,07-Jan-2022 00:00,0.0
07-Jan-2022 00:00,07-Jan-2022 01:00,0.0
07-Jan-2022 01:00,07-Jan-2022 02:00,0.0
07-Jan-2022 02:00,07-Jan-2022 03:00,0.0
07-Jan-2022 03:00,07-Jan-2022 04:00,0.0
07-Jan-2022 04:00,07-Jan-2022 05:00,0.0
07-Jan-2022 05:00,07-Jan-2022 06:00,0.0
07-Jan-2022 06:00,07-Jan-2022 07:00,368.0
07-Jan-2022 07:00,07-Jan-2022 08:00,598.0
07-Jan-2022 08:00,07-Jan-2022 09:00,176.0
07-Jan-2022 09:00,07-Jan-2022 10:00,319.0
07-Jan-2022 10:00,07-Jan-2022 11:00,68.0
07-Jan-2022 11:00,07-Jan-2022 12:00,1179.73678311484
07-Jan-2022 12:00,07-Jan-2022 13:00,1591.26321688516
07-Jan-2022 13:00,07-Jan-2022 14:00,869.206499941636
07-Jan-2022 14:00,07-Jan-2022 15:00,1029.89410150103
07-Jan-2022 15:00,07-Jan-2022 16:00,107.899398557335
07-Jan-2022 16:00,07-Jan-2022 17:00,128.0
07-Jan-2022 17:00,07-Jan-2022 18:00,622.0
07-Jan-2022 18:00,07-Jan-2022 19:00,165.934446463274
07-Jan-2022 19:00,07-Jan-2022 20:00,300.065553536726
07-Jan-2022 20:00,07-Jan-2022 21:00,80.0
07-Jan-2022 21:00,07-Jan-2022 22:00,94.0
07-Jan-2022 22:00,07-Jan-2022 23:00,100.0
07-Jan-2022 23:00,08-Jan-2022 00:00,0.0
08-Jan-2022 00:00,08-Jan-2022 01:00,0.0
08-Jan-2022 01:00,08-Jan-2022 02:00,0.0
08-Jan-2022 02:00,08-Jan-2022 03:00,0.0
08-Jan-2022 03:00,08-Jan-2022 04:00,0.0
08-Jan-2022 04:00,08-Jan-2022 05:00,0.0
08-Jan-2022 05:00,08-Jan-2022 06:00,0.0
08-Jan-2022 06:00,08-Jan-2022 07:00,0.0
08-Jan-2022 07:00,08-Jan-2022 08:00,1177.66514314225
08-Jan-2022 08:00,08-Jan-2022 09:00,2877.03169268745
08-Jan-2022 09:00,08-Jan-2022 10:00,551.303164170301
08-Jan-2022 10:00,08-Jan-2022 11:00,204.211998418344
08-Jan-2022 11:00,08-Jan-2022 12:00,1857.78800158166
08-Jan-2022 12:00,08-Jan-2022 13:00,274.0
08-Jan-2022 13:00,08-Jan-2022 14:00,220.097722830755
08-Jan-2022 14:00,08-Jan-2022 15:00,535.902277169245
08-Jan-2022 15:00,08-Jan-2022 16:00,111.0
08-Jan-2022 16:00,08-Jan-2022 17:00,113.0
08-Jan-2022 17:00,08-Jan-2022 18:00,183.582438527747
08-Jan-2022 18:00,08-Jan-2022 19:00,143.417561472253
08-Jan-2022 19:00,08-Jan-2022 20:00,150.0
08-Jan-2022 20:00,08-Jan-2022 21:00,110.0
08-Jan-2022 21:00,08-Jan-2022 22:00,113.0
08-Jan-2022 22:00,08-Jan-2022 23:00,51.0
08-Jan-2022 23:00,09-Jan-2022 00:00,0.0
09-Jan-2022 00:00,09-Jan-2022 01:00,0.0
09-Jan-2022 01:00,09-Jan-2022 02:00,0.0
09-Jan-2022 02:00,09-Jan-2022 03:00,0.0
09-Jan-2022 03:00,09-Jan-2022 04:00,0.0
09-Jan-2022 04:00,09-Jan-2022 05:00,0.0
09-Jan-2022 05:00,09-Jan-2022 06:00,0.0
09-Jan-2022 06:00,09-Jan-2022 07:00,0.0
09-Jan-2022 07:00,09-Jan-2022 08:00,0.0
09-Jan-2022 08:00,09-Jan-2022 09:00,0.0
09-Jan-2022 09:00,09-Jan-2022 10:00,21.0
09-Jan-2022 10:00,09-Jan-2022 11:00,0.0
09-Jan-2022 11:00,09-Jan-2022 12:00,79.0
09-Jan-2022 12:00,09-Jan-2022 13:00,924.800178307875
09-Jan-2022 13:00,09-Jan-2022 14:00,1393.19982169212
09-Jan-2022 14:00,09-Jan-2022 15:00,156.0
09-Jan-2022 15:00,09-Jan-2022 16:00,0.0
09-Jan-2022 16:00,09-Jan-2022 17:00,124.0
09-Jan-2022 17:00,09-Jan-2022 18:00,595.257149473114
09-Jan-2022 18:00,09-Jan-2022 19:00,244.742850526886
09-Jan-2022 19:00,09-Jan-2022 20:00,188.0
09-Jan-2022 20:00,09-Jan-2022 21:00,60.0
09-Jan-2022 21:00,09-Jan-2022 22:00,91.0
09-Jan-2022 22:00,09-Jan-2022 23:00,87.0
09-Jan-2022 23:00,10-Jan-2022 00:00,0.0
10-Jan-2022 00:00,10-Jan-2022 01:00,0.0
10-Jan-2022 01:00,10-Jan-2022 02:00,0.0
10-Jan-2022 02:00,10-Jan-2022 03:00,0.0
10-Jan-2022 03:00,10-Jan-2022 04:00,0.0
10-Jan-2022 04:00,10-Jan-2022 05:00,0.0
10-Jan-2022 05:00,10-Jan-2022 06:00,0.0
10-Jan-2022 06:00,10-Jan-2022 07:00,292.509924480835
10-Jan-2022 07:00,10-Jan-2022 08:00,1126.49007551916
10-Jan-2022 08:00,10-Jan-2022 09:00,552.020088268255
10-Jan-2022 09:00,10-Jan-2022 10:00,2189.97991173175
10-Jan-2022 10:00,10-Jan-2022 11:00,0.0
10-Jan-2022 11:00,10-Jan-2022 12:00,906.0
10-Jan-2022 12:00,10-Jan-2022 13:00,0.0
10-Jan-2022 13:00,10-Jan-2022 14:00,302.575165479736
10-Jan-2022 14:00,10-Jan-2022 15:00,96.4248345202636
10-Jan-2022 15:00,10-Jan-2022 16:00,444.0
10-Jan-2022 16:00,10-Jan-2022 17:00,283.104140170291
10-Jan-2022 17:00,10-Jan-2022 18:00,735.895859829709
10-Jan-2022 18:00,10-Jan-2022 19:00,127.0
10-Jan-2022 19:00,10-Jan-2022 20:00,332.0
10-Jan-2022 20:00,10-Jan-2022 21:00,0.0
10-Jan-2022 21:00,10-Jan-2022 22:00,0.0
10-Jan-2022 22:00,10-Jan-2022 23:00,45.0
10-Jan-2022 23:00,11-Jan-2022 00:00,0.0
11-Jan-2022 00:00,11-Jan-2022 01:00,0.0
11-Jan-2022 01:00,11-Jan-2022 02:00,0.0
11-Jan-2022 02:00,11-Jan-2022 03:00,0.0
11-Jan-2022 03:00,11-Jan-2022 04:00,0.0
11-Jan-2022 04:00,11-Jan-2022 05:00,0.0
11-Jan-2022 05:00,11-Jan-2022 06:00,0.0
11-Jan-2022 06:00,11-Jan-2022 07:00,0.0
11-Jan-2022 07:00,11-Jan-2022 08:00,0.0
11-Jan-2022 08:00,11-Jan-2022 09:00,70.0
11-Jan-2022 09:00,11-Jan-2022 10:00,138.0
11-Jan-2022 10:00,11-Jan-2022 11:00,376.0
11-Jan-2022 11:00,11-Jan-2022 12:00,850.0
11-Jan-2022 12:00,11-Jan-2022 13:00,0.0
11-Jan-2022 13:00,11-Jan-2022 14:00,208.0
11-Jan-2022 14:00,11-Jan-2022 15:00,207.0
11-Jan-2022 15:00,11-Jan-2022 16:00,189.0
11-Jan-2022 16:00,11-Jan-2022 17:00,277.0
11-Jan-2022 17:00,11-Jan-2022 18:00,593.0
11-Jan-2022 18:00,11-Jan-2022 19:00,71.0
11-Jan-2022 19:00,11-Jan-2022 20:00,146.949600226806
11-Jan-2022 20:00,11-Jan-2022 21:00,65.0503997731944
11-Jan-2022 21:00,11-Jan-2022 22:00,156.0
11-Jan-2022 22:00,11-Jan-2022 23:00,25.0085725033914
11-Jan-2022 23:00,12-Jan-2022 00:00,38.9914274966086
12-Jan-2022 00:00,12-Jan-2022 01:00,0.0
12-Jan-2022 01:00,12-Jan-2022 02:00,0.0
12-Jan-2022 02:00,12-Jan-2022 03:00,0.0
12-Jan-2022 03:00,12-Jan-2022 04:00,0.0
12-Jan-2022 04:00,12-Jan-2022 05:00,0.0
12-Jan-2022 05:00,12-Jan-2022 06:00,0.0
12-Jan-2022 06:00,12-Jan-2022 07:00,374.103728947092
12-Jan-2022 07:00,12-Jan-2022 08:00,1227.89627105291
12-Jan-2022 08:00,12-Jan-2022 09:00,247.0
12-Jan-2022 09:00,12-Jan-2022 10:00,523.71626616141
12-Jan-2022 10:00,12-Jan-2022 11:00,492.479207774757
12-Jan-2022 11:00,12-Jan-2022 12:00,548.804526063833
12-Jan-2022 12:00,12-Jan-2022 13:00,534.480246165336
12-Jan-2022 13:00,12-Jan-2022 14:00,234.519753834664
12-Jan-2022 14:00,12-Jan-2022 15:00,1589.07810714641
12-Jan-2022 15:00,12-Jan-2022 16:00,2030.92189285359
12-Jan-2022 16:00,12-Jan-2022 17:00,1179.47245016218
12-Jan-2022 17:00,12-Jan-2022 18:00,786.527549837822
12-Jan-2022 18:00,12-Jan-2022 19:00,29.0
12-Jan-2022 19:00,12-Jan-2022 20:00,109.0
12-Jan-2022 20:00,12-Jan-2022 21:00,204.975601075734
12-Jan-2022 21:00,12-Jan-2022 22:00,134.024398924266
12-Jan-2022 22:00,12-Jan-2022 23:00,0.0
12-Jan-2022 23:00,13-Jan-2022 00:00,111.0
13-Jan-2022 00:00,13-Jan-2022 01:00,0.0
13-Jan-2022 01:00,13-Jan-2022 02:00,0.0
13-Jan-2022 02:00,13-Jan-2022 03:00,0.0
13-Jan-2022 03:00,13-Jan-2022 04:00,0.0
13-Jan-2022 04:00,13-Jan-2022 05:00,0.0
13-Jan-2022 05:00,13-Jan-2022 06:00,0.0
13-Jan-2022 06:00,13-Jan-2022 07:00,0.0
13-Jan-2022 07:00,13-Jan-2022 08:00,1015.0
13-Jan-2022 08:00,13-Jan-2022 09:00,0.0
13-Jan-2022 09:00,13-Jan-2022 10:00,1301.42258618474
13-Jan-2022 10:00,13-Jan-2022 11:00,1460.64826774379
13-Jan-2022 11:00,13-Jan-2022 12:00,315.929146071478
13-Jan-2022 12:00,13-Jan-2022 13:00,51.0
13-Jan-2022 13:00,13-Jan-2022 14:00,174.062893248459
13-Jan-2022 14:00,13-Jan-2022 15:00,1969.644140584
13-Jan-2022 15:00,13-Jan-2022 16:00,1888.29296616754
13-Jan-2022 16:00,13-Jan-2022 17:00,303.0
13-Jan-2022 17:00,13-Jan-2022 18:00,245.0
13-Jan-2022 18:00,13-Jan-2022 19:00,148.0
13-Jan-2022 19:00,13-Jan-2022 20:00,83.0
13-Jan-2022 20:00,13-Jan-2022 21:00,0.0
13-Jan-2022 21:00,13-Jan-2022 22:00,123.0
13-Jan-2022 22:00,13-Jan-2022 23:00,0.0
13-Jan-2022 23:00,14-Jan-2022 00:00,124.0
14-Jan-2022 00:00,14-Jan-2022 01:00,0.0
14-Jan-2022 01:00,14-Jan-2022 02:00,0.0
14-Jan-2022 02:00,14-Jan-2022 03:00,0.0
14-Jan-2022 03:00,14-Jan-2022 04:00,0.0
14-Jan-2022 04:00,14-Jan-2022 05:00,0.0
14-Jan-2022 05:00,14-Jan-2022 06:00,0.0
14-Jan-2022 06:00,14-Jan-2022 07:00,376.172288530055
14-Jan-2022 07:00,14-Jan-2022 08:00,1251.82771146994
14-Jan-2022 08:00,14-Jan-2022 09:00,115.544247284894
14-Jan-2022 09:00,14-Jan-2022 10:00,125.455752715106
14-Jan-2022 10:00,14-Jan-2022 11:00,223.0
14-Jan-2022 11:00,14-Jan-2022 12:00,830.0
14-Jan-2022 12:00,14-Jan-2022 13:00,23.0
14-Jan-2022 13:00,14-Jan-2022 14:00,373.0
14-Jan-2022 14:00,14-Jan-2022 15:00,74.0
14-Jan-2022 15:00,14-Jan-2022 16:00,130.786974163529
14-Jan-2022 16:00,14-Jan-2022 17:00,400.722027066571
14-Jan-2022 17:00,14-Jan-2022 18:00,853.4909987699
14-Jan-2022 18:00,14-Jan-2022 19:00,0.0
14-Jan-2022 19:00,14-Jan-2022 20:00,176.0
14-Jan-2022 20:00,14-Jan-2022 21:00,487.0
14-Jan-2022 21:00,14-Jan-2022 22:00,0.0
14-Jan-2022 22:00,14-Jan-2022 23:00,111.0
14-Jan-2022 23:00,15-Jan-2022 00:00,0.0
15-Jan-2022 00:00,15-Jan-2022 01:00,0.0
15-Jan-2022 01:00,15-Jan-2022 02:00,0.0
15-Jan-2022 02:00,15-Jan-2022 03:00,0.0
15-Jan-2022 03:00,15-Jan-2022 04:00,0.0
15-Jan-2022 04:00,15-Jan-2022 05:00,0.0
15-Jan-2022 05:00,15-Jan-2022 06:00,0.0
15-Jan-2022 06:00,15-Jan-2022 07:00,0.0
15-Jan-2022 07:00,15-Jan-2022 08:00,20.0
15-Jan-2022 08:00,15-Jan-2022 09:00,19.0
15-Jan-2022 09:00,15-Jan-2022 10:00,87.0
15-Jan-2022 10:00,15-Jan-2022 11:00,143.069440228387
15-Jan-2022 11:00,15-Jan-2022 12:00,964.265451423082
15-Jan-2022 12:00,15-Jan-2022 13:00,2584.01653377253
15-Jan-2022 13:00,15-Jan-2022 14:00,205.648574576001
15-Jan-2022 14:00,15-Jan-2022 15:00,63.0
15-Jan-2022 15:00,15-Jan-2022 16:00,139.0
15-Jan-2022 16:00,15-Jan-2022 17:00,158.518692381044
15-Jan-2022 17:00,15-Jan-2022 18:00,633.481307618956
15-Jan-2022 18:00,15-Jan-2022 19:00,146.0
15-Jan-2022 19:00,15-Jan-2022 20:00,0.0
15-Jan-2022 20:00,15-Jan-2022 21:00,77.0
15-Jan-2022 21:00,15-Jan-2022 22:00,78.0
15-Jan-2022 22:00,15-Jan-2022 23:00,131.0
15-Jan-2022 23:00,16-Jan-2022 00:00,0.0
16-Jan-2022 00:00,16-Jan-2022 01:00,0.0
16-Jan-2022 01:00,16-Jan-2022 02:00,0.0
16-Jan-2022 02:00,16-Jan-2022 03:00,0.0
16-Jan-2022 03:00,16-Jan-2022 04:00,0.0
16-Jan-2022 04:00,16-Jan-2022 05:00,0.0
16-Jan-2022 05:00,16-Jan-2022 06:00,0.0
16-Jan-2022 06:00,16-Jan-2022 07:00,0.0
16-Jan-2022 07:00,16-Jan-2022 08:00,0.0
16-Jan-2022 08:00,16-Jan-2022 09:00,0.0
16-Jan-2022 09:00,16-Jan-2022 10:00,64.0
16-Jan-2022 10:00,16-Jan-2022 11:00,100.585426410787
16-Jan-2022 11:00,16-Jan-2022 12:00,458.414573589213
16-Jan-2022 12:00,16-Jan-2022 13:00,150.0
16-Jan-2022 13:00,16-Jan-2022 14:00,446.997745367814
16-Jan-2022 14:00,16-Jan-2022 15:00,2226.00225463219
16-Jan-2022 15:00,16-Jan-2022 16:00,14.0
16-Jan-2022 16:00,16-Jan-2022 17:00,168.0
16-Jan-2022 17:00,16-Jan-2022 18:00,371.091780848386
16-Jan-2022 18:00,16-Jan-2022 19:00,135.908219151614
16-Jan-2022 19:00,16-Jan-2022 20:00,93.0
16-Jan-2022 20:00,16-Jan-2022 21:00,29.3491988016159
16-Jan-2022 21:00,16-Jan-2022 22:00,74.6508011983841
16-Jan-2022 22:00,16-Jan-2022 23:00,37.0
16-Jan-2022 23:00,17-Jan-2022 00:00,0.0
17-Jan-2022 00:00,17-Jan-2022 01:00,0.0
17-Jan-2022 01:00,17-Jan-2022 02:00,0.0
17-Jan-2022 02:00,17-Jan-2022 03:00,0.0
17-Jan-2022 03:00,17-Jan-2022 04:00,0.0
17-Jan-2022 04:00,17-Jan-2022 05:00,0.0
17-Jan-2022 05:00,17-Jan-2022 06:00,0.0
17-Jan-2022 06:00,17-Jan-2022 07:00,385.474278871303
17-Jan-2022 07:00,17-Jan-2022 08:00,1402.5257211287
17-Jan-2022 08:00,17-Jan-2022 09:00,67.0382592900467
17-Jan-2022 09:00,17-Jan-2022 10:00,2608.13535703564
17-Jan-2022 10:00,17-Jan-2022 11:00,809.146444037407
17-Jan-2022 11:00,17-Jan-2022 12:00,1081.6799396369
17-Jan-2022 12:00,17-Jan-2022 13:00,734.910138274044
17-Jan-2022 13:00,17-Jan-2022 14:00,2765.08986172596
17-Jan-2022 14:00,17-Jan-2022 15:00,352.0
17-Jan-2022 15:00,17-Jan-2022 16:00,17.0
17-Jan-2022 16:00,17-Jan-2022 17:00,417.0
17-Jan-2022 17:00,17-Jan-2022 18:00,333.0
17-Jan-2022 18:00,17-Jan-2022 19:00,0.0
17-Jan-2022 19:00,17-Jan-2022 20:00,0.0
17-Jan-2022 20:00,17-Jan-2022 21:00,6.10561131588722
17-Jan-2022 21:00,17-Jan-2022 22:00,92.8943886841128
17-Jan-2022 22:00,17-Jan-2022 23:00,54.0
17-Jan-2022 23:00,18-Jan-2022 00:00,0.0
18-Jan-2022 00:00,18-Jan-2022 01:00,0.0
18-Jan-2022 01:00,18-Jan-2022 02:00,0.0
18-Jan-2022 02:00,18-Jan-2022 03:00,0.0
18-Jan-2022 03:00,18-Jan-2022 04:00,0.0
18-Jan-2022 04:00,18-Jan-2022 05:00,0.0
18-Jan-2022 05:00,18-Jan-2022 06:00,0.0
18-Jan-2022 06:00,18-Jan-2022 07:00,0.0
18-Jan-2022 07:00,18-Jan-2022 08:00,117.0
18-Jan-2022 08:00,18-Jan-2022 09:00,1114.0
18-Jan-2022 09:00,18-Jan-2022 10:00,2033.87438827588
18-Jan-2022 10:00,18-Jan-2022 11:00,298.125611724121
18-Jan-2022 11:00,18-Jan-2022 12:00,838.515811967906
18-Jan-2022 12:00,18-Jan-2022 13:00,1058.48418803209
18-Jan-2022 13:00,18-Jan-2022 14:00,454.0
18-Jan-2022 14:00,18-Jan-2022 15:00,967.351479159768
18-Jan-2022 15:00,18-Jan-2022 16:00,360.648520840232
18-Jan-2022 16:00,18-Jan-2022 17:00,80.0
18-Jan-2022 17:00,18-Jan-2022 18:00,499.0
18-Jan-2022 18:00,18-Jan-2022 19:00,38.0
18-Jan-2022 19:00,18-Jan-2022 20:00,154.0
18-Jan-2022 20:00,18-Jan-2022 21:00,0.0
18-Jan-2022 21:00,18-Jan-2022 22:00,0.0
18-Jan-2022 22:00,18-Jan-2022 23:00,129.613972179881
18-Jan-2022 23:00,19-Jan-2022 00:00,63.386027820119
19-Jan-2022 00:00,19-Jan-2022 01:00,0.0
19-Jan-2022 01:00,19-Jan-2022 02:00,0.0
19-Jan-2022 02:00,19-Jan-2022 03:00,0.0
19-Jan-2022 03:00,19-Jan-2022 04:00,0.0
19-Jan-2022 04:00,19-Jan-2022 05:00,0.0
19-Jan-2022 05:00,19-Jan-2022 06:00,0.0
19-Jan-2022 06:00,19-Jan-2022 07:00,345.0
19-Jan-2022 07:00,19-Jan-2022 08:00,1494.0
19-Jan-2022 08:00,19-Jan-2022 09:00,64.4313462824702
19-Jan-2022 09:00,19-Jan-2022 10:00,488.780345411877
19-Jan-2022 10:00,19-Jan-2022 11:00,120.788308305653
19-Jan-2022 11:00,19-Jan-2022 12:00,2222.81655896138
19-Jan-2022 12:00,19-Jan-2022 13:00,1401.18344103862
19-Jan-2022 13:00,19-Jan-2022 14:00,356.0
19-Jan-2022 14:00,19-Jan-2022 15:00,93.6762225623903
19-Jan-2022 15:00,19-Jan-2022 16:00,2057.93290040366
19-Jan-2022 16:00,19-Jan-2022 17:00,1826.39087703395
