Source,Date,Hour,Count
person5,2022-02-03,22,124
person5,2022-02-03,22,86
person5,2022-02-03,22,140
person5,2022-02-03,22,51
person5,2022-02-03,23,636
person5,2022-02-03,23,898
person5,2022-02-03,23,604
person5,2022-02-03,23,577
person5,2022-02-04,00,47
person5,2022-02-04,01,30
person5,2022-02-04,02,29
person5,2022-02-04,03,11
person5,2022-02-04,04,42
person5,2022-02-04,06,22
person5,2022-02-04,06,43
person5,2022-02-04,06,519
person5,2022-02-04,06,342
person5,2022-02-04,07,26
person5,2022-02-04,07,20
person5,2022-02-04,07,87
person5,2022-02-04,07,75
person5,2022-02-04,08,197
person5,2022-02-04,08,44
person5,2022-02-04,08,266
person5,2022-02-04,08,59
person5,2022-02-04,09,639
person5,2022-02-04,09,158
person5,2022-02-04,09,64
person5,2022-02-04,09,18
person5,2022-02-04,10,16
person5,2022-02-04,10,25
person5,2022-02-04,10,21
person5,2022-02-04,11,8
person5,2022-02-04,11,53
person5,2022-02-04,12,35
person5,2022-02-04,21,81
person5,2022-02-04,22,38
person5,2022-02-04,22,70
person5,2022-02-04,22,251
person5,2022-02-04,23,145
person5,2022-02-04,23,314
person5,2022-02-04,23,518
person5,2022-02-04,23,32
person5,2022-02-04,23,195
person5,2022-02-05,00,144
person5,2022-02-05,00,10
person5,2022-02-05,01,261
person5,2022-02-05,01,42
person5,2022-02-05,04,20
person5,2022-02-05,04,13
person5,2022-02-05,05,75
person5,2022-02-05,05,18
person5,2022-02-05,06,466
person5,2022-02-05,06,310
person5,2022-02-05,07,44
person5,2022-02-05,07,49
person5,2022-02-05,07,97
person5,2022-02-05,07,25
person5,2022-02-05,08,28
person5,2022-02-05,08,90
person5,2022-02-05,08,71
person5,2022-02-05,09,50
person5,2022-02-05,09,50
person5,2022-02-05,10,98
person5,2022-02-05,10,82
person5,2022-02-05,10,31
person5,2022-02-05,11,159
person5,2022-02-05,12,239
person5,2022-02-05,12,91
person5,2022-02-05,21,30
person5,2022-02-05,22,50
person5,2022-02-05,22,94
person5,2022-02-05,22,63
person5,2022-02-05,22,47
person5,2022-02-05,23,71
person5,2022-02-05,23,98
person5,2022-02-06,00,33
person5,2022-02-06,00,10
person5,2022-02-06,00,26
person5,2022-02-06,01,36
person5,2022-02-06,01,78
person5,2022-02-06,01,580
person5,2022-02-06,01,863
person5,2022-02-06,01,380
person5,2022-02-06,02,256
person5,2022-02-06,02,251
person5,2022-02-06,02,696
person5,2022-02-06,02,269
person5,2022-02-06,02,8
person5,2022-02-06,03,75
person5,2022-02-06,03,29
person5,2022-02-06,04,61
person5,2022-02-06,04,16
person5,2022-02-06,04,117
person5,2022-02-06,04,92
person5,2022-02-06,05,64
person5,2022-02-06,05,92
person5,2022-02-06,05,127
person5,2022-02-06,05,20
person5,2022-02-06,06,56
person5,2022-02-06,06,85
person5,2022-02-06,06,25
person5,2022-02-06,06,24
person5,2022-02-06,07,16
person5,2022-02-06,07,51
person5,2022-02-06,08,83
person5,2022-02-06,08,125
person5,2022-02-06,08,139
person5,2022-02-06,09,48
person5,2022-02-06,09,31
person5,2022-02-06,09,39
person5,2022-02-06,10,84
person5,2022-02-06,10,32
person5,2022-02-06,10,19
person5,2022-02-06,12,14
person5,2022-02-06,13,16
person5,2022-02-06,22,16
person5,2022-02-06,22,18
person5,2022-02-06,22,17
person5,2022-02-06,23,23
person5,2022-02-06,23,124
person5,2022-02-06,23,79
person5,2022-02-06,23,12
person5,2022-02-07,00,84
person5,2022-02-07,00,34
person5,2022-02-07,00,312
person5,2022-02-07,00,80
person5,2022-02-07,01,32
person5,2022-02-07,01,68
person5,2022-02-07,01,790
person5,2022-02-07,01,358
person5,2022-02-07,01,373
person5,2022-02-07,01,222
person5,2022-02-07,02,153
person5,2022-02-07,02,473
person5,2022-02-07,02,702
person5,2022-02-07,02,31
person5,2022-02-07,03,60
person5,2022-02-07,03,73
person5,2022-02-07,03,19
person5,2022-02-07,03,55
person5,2022-02-07,04,31
person5,2022-02-07,04,41
person5,2022-02-07,04,76
person5,2022-02-07,04,988
person5,2022-02-07,05,1009
person5,2022-02-07,05,929
person5,2022-02-07,05,866
person5,2022-02-07,05,1030
person5,2022-02-07,05,299
person5,2022-02-07,06,22
person5,2022-02-07,06,24
person5,2022-02-07,06,16
person5,2022-02-07,06,66
person5,2022-02-07,07,33
person5,2022-02-07,07,412
person5,2022-02-07,07,315
person5,2022-02-07,08,40
person5,2022-02-07,08,146
person5,2022-02-07,08,26
person5,2022-02-07,09,160
person5,2022-02-07,09,66
person5,2022-02-07,09,148
person5,2022-02-07,09,9
person5,2022-02-07,10,2
person5,2022-02-07,10,54
person5,2022-02-07,11,179
person5,2022-02-07,12,154
person5,2022-02-07,12,32
person5,2022-02-07,21,62
person5,2022-02-07,22,69
person5,2022-02-07,22,21
person5,2022-02-07,22,54
person5,2022-02-07,22,70
person5,2022-02-07,23,53
person5,2022-02-07,23,535
person5,2022-02-07,23,351
person5,2022-02-07,23,44
person5,2022-02-08,00,134
person5,2022-02-08,00,10
person5,2022-02-08,01,34
person5,2022-02-08,02,8
person5,2022-02-08,03,76
person5,2022-02-08,03,9
person5,2022-02-08,04,54
person5,2022-02-08,04,895
person5,2022-02-08,05,721
person5,2022-02-08,05,627
person5,2022-02-08,05,53
person5,2022-02-08,06,591
person5,2022-02-08,06,371
person5,2022-02-08,07,14
person5,2022-02-08,07,38
person5,2022-02-08,07,202
person5,2022-02-08,08,397
person5,2022-02-08,08,356
person5,2022-02-08,08,73
person5,2022-02-08,08,95
person5,2022-02-08,08,50
person5,2022-02-08,09,109
person5,2022-02-08,09,595
person5,2022-02-08,09,52
person5,2022-02-08,09,9
person5,2022-02-08,10,41
person5,2022-02-08,11,87
person5,2022-02-08,13,81
person5,2022-02-08,22,53
person5,2022-02-08,22,3
person5,2022-02-08,22,8
person5,2022-02-08,22,120
person5,2022-02-08,23,77
person5,2022-02-08,23,640
person5,2022-02-08,23,458
person5,2022-02-08,23,120
person5,2022-02-09,00,36
person5,2022-02-09,00,26
person5,2022-02-09,00,266
person5,2022-02-09,01,26
person5,2022-02-09,02,330
person5,2022-02-09,03,74
person5,2022-02-09,03,13
person5,2022-02-09,04,149
person5,2022-02-09,04,507
person5,2022-02-09,04,422
person5,2022-02-09,04,169
person5,2022-02-09,05,98
person5,2022-02-09,05,156
person5,2022-02-09,05,64
person5,2022-02-09,05,20
person5,2022-02-09,06,517
person5,2022-02-09,06,459
person5,2022-02-09,07,67
person5,2022-02-09,07,174
person5,2022-02-09,08,108
person5,2022-02-09,08,132
person5,2022-02-09,08,66
person5,2022-02-09,08,37
person5,2022-02-09,08,97
person5,2022-02-09,09,103
person5,2022-02-09,09,65
person5,2022-02-09,09,20
person5,2022-02-09,10,53
person5,2022-02-09,10,76
person5,2022-02-09,11,10
person5,2022-02-09,12,55
person5,2022-02-09,22,28
person5,2022-02-09,22,55
person5,2022-02-09,22,29
person5,2022-02-09,22,246
person5,2022-02-09,22,36
person5,2022-02-09,23,118
person5,2022-02-09,23,672
person5,2022-02-09,23,33
person5,2022-02-09,23,231
person5,2022-02-10,00,157
person5,2022-02-10,00,81
person5,2022-02-10,00,684
person5,2022-02-10,00,125
person5,2022-02-10,03,31
person5,2022-02-10,05,25
person5,2022-02-10,06,11
person5,2022-02-10,06,15
person5,2022-02-10,06,617
person5,2022-02-10,06,382
person5,2022-02-10,07,16
person5,2022-02-10,07,52
person5,2022-02-10,08,26
person5,2022-02-10,08,99
person5,2022-02-10,08,99
person5,2022-02-10,08,67
person5,2022-02-10,09,253
person5,2022-02-10,09,137
person5,2022-02-10,10,57
person5,2022-02-10,11,46
person5,2022-02-10,12,8
person5,2022-02-10,12,30
person5,2022-02-10,22,33
person5,2022-02-10,22,38
person5,2022-02-10,22,37
person5,2022-02-10,23,56
person5,2022-02-10,23,760
person5,2022-02-10,23,81
person5,2022-02-11,00,26
person5,2022-02-11,00,530
person5,2022-02-11,00,1031
person5,2022-02-11,01,22
person5,2022-02-11,01,8
person5,2022-02-11,02,964
person5,2022-02-11,02,623
person5,2022-02-11,02,92
person5,2022-02-11,05,10
person5,2022-02-11,05,39
person5,2022-02-11,05,27
person5,2022-02-11,06,165
person5,2022-02-11,06,496
person5,2022-02-11,06,222
person5,2022-02-11,07,53
person5,2022-02-11,07,47
person5,2022-02-11,08,122
person5,2022-02-11,08,11
person5,2022-02-11,08,31
person5,2022-02-11,09,254
person5,2022-02-11,09,14
person5,2022-02-11,10,46
person5,2022-02-11,10,65
person5,2022-02-11,11,19
person5,2022-02-11,12,8
person5,2022-02-11,12,71
person5,2022-02-11,21,10
person5,2022-02-11,21,96
person5,2022-02-11,22,93
person5,2022-02-11,22,58
person5,2022-02-11,23,56
person5,2022-02-11,23,586
person5,2022-02-11,23,257
person5,2022-02-11,23,44
person5,2022-02-11,23,52
person5,2022-02-12,00,70
person5,2022-02-12,03,33
person5,2022-02-12,04,40
person5,2022-02-12,04,20
person5,2022-02-12,05,18
person5,2022-02-12,05,29
person5,2022-02-12,06,528
person5,2022-02-12,06,418
person5,2022-02-12,07,177
person5,2022-02-12,07,224
person5,2022-02-12,07,171
person5,2022-02-12,08,67
person5,2022-02-12,08,112
person5,2022-02-12,08,38
person5,2022-02-12,08,222
person5,2022-02-12,09,4
person5,2022-02-12,09,86
person5,2022-02-12,09,47
person5,2022-02-12,09,16
person5,2022-02-12,10,121
person5,2022-02-12,10,36
person5,2022-02-12,10,19
person5,2022-02-12,11,123
person5,2022-02-12,11,136
person5,2022-02-12,13,33
person5,2022-02-12,21,12
person5,2022-02-12,22,45
person5,2022-02-12,23,20
person5,2022-02-12,23,104
person5,2022-02-12,23,44
person5,2022-02-12,23,11
person5,2022-02-12,23,22
person5,2022-02-13,00,97
person5,2022-02-13,00,74
person5,2022-02-13,00,68
person5,2022-02-13,01,441
person5,2022-02-13,01,758
person5,2022-02-13,01,309
person5,2022-02-13,01,568
person5,2022-02-13,02,415
person5,2022-02-13,02,436
person5,2022-02-13,02,236
person5,2022-02-13,02,219
person5,2022-02-13,02,718
person5,2022-02-13,03,10
person5,2022-02-13,03,162
person5,2022-02-13,03,87
person5,2022-02-13,04,91
person5,2022-02-13,04,28
person5,2022-02-13,04,56
person5,2022-02-13,04,98
person5,2022-02-13,05,894
person5,2022-02-13,05,408
person5,2022-02-13,05,202
person5,2022-02-13,05,54
person5,2022-02-13,05,107
person5,2022-02-13,06,1085
person5,2022-02-13,06,119
person5,2022-02-13,07,37
person5,2022-02-13,08,77
person5,2022-02-13,08,128
person5,2022-02-13,08,86
person5,2022-02-13,08,114
person5,2022-02-13,09,137
person5,2022-02-13,09,387
person5,2022-02-13,09,16
person5,2022-02-13,10,33
person5,2022-02-13,10,60
person5,2022-02-13,11,18
person5,2022-02-13,11,5
person5,2022-02-13,12,89
person5,2022-02-13,22,64
person5,2022-02-13,22,19
person5,2022-02-13,22,112
person5,2022-02-13,23,156
person5,2022-02-13,23,60
person5,2022-02-13,23,13
person5,2022-02-13,23,29
person5,2022-02-14,00,216
person5,2022-02-14,00,131
person5,2022-02-14,00,44
person5,2022-02-14,01,83
person5,2022-02-14,01,600
person5,2022-02-14,01,427
person5,2022-02-14,02,351
person5,2022-02-14,02,317
person5,2022-02-14,02,674
person5,2022-02-14,02,462
person5,2022-02-14,02,448
person5,2022-02-14,02,621
person5,2022-02-14,03,107
person5,2022-02-14,03,24
person5,2022-02-14,03,43
person5,2022-02-14,03,223
person5,2022-02-14,04,50
person5,2022-02-14,04,20
person5,2022-02-14,04,84
person5,2022-02-14,04,62
person5,2022-02-14,04,26
person5,2022-02-14,06,97
person5,2022-02-14,06,4
person5,2022-02-14,06,89
person5,2022-02-14,06,89
person5,2022-02-14,07,13
person5,2022-02-14,07,464
person5,2022-02-14,07,51
person5,2022-02-14,08,319
person5,2022-02-14,08,9
person5,2022-02-14,08,119
person5,2022-02-14,09,79
person5,2022-02-14,09,358
person5,2022-02-14,09,16
person5,2022-02-14,09,47
person5,2022-02-14,09,8
person5,2022-02-14,10,35
person5,2022-02-14,10,34
person5,2022-02-14,11,171
person5,2022-02-14,12,176
person5,2022-02-14,12,26
person5,2022-02-14,21,110
person5,2022-02-14,22,47
person5,2022-02-14,22,62
person5,2022-02-14,23,141
person5,2022-02-14,23,38
person5,2022-02-14,23,426
person5,2022-02-14,23,479
person5,2022-02-14,23,27
person5,2022-02-15,00,80
person5,2022-02-15,02,10
person5,2022-02-15,03,10
person5,2022-02-15,04,17
person5,2022-02-15,04,18
person5,2022-02-15,05,14
person5,2022-02-15,06,616
person5,2022-02-15,06,399
person5,2022-02-15,07,20
person5,2022-02-15,07,22
person5,2022-02-15,07,59
person5,2022-02-15,07,16
person5,2022-02-15,08,23
person5,2022-02-15,08,177
person5,2022-02-15,08,40
person5,2022-02-15,09,10
person5,2022-02-15,09,88
person5,2022-02-15,09,8
person5,2022-02-15,09,11
person5,2022-02-15,11,16
person5,2022-02-15,12,31
person5,2022-02-15,21,50
person5,2022-02-15,22,151
person5,2022-02-15,22,84
person5,2022-02-15,22,1003
person5,2022-02-15,22,424
person5,2022-02-15,23,13
person5,2022-02-15,23,133
person5,2022-02-15,23,1102
person5,2022-02-15,23,347
person5,2022-02-16,00,91
person5,2022-02-16,01,26
person5,2022-02-16,02,95
person5,2022-02-16,03,16
person5,2022-02-16,04,22
person5,2022-02-16,04,41
person5,2022-02-16,06,68
person5,2022-02-16,06,475
person5,2022-02-16,06,404
person5,2022-02-16,07,143
person5,2022-02-16,07,20
person5,2022-02-16,07,23
person5,2022-02-16,07,27
person5,2022-02-16,08,107
person5,2022-02-16,08,109
person5,2022-02-16,08,26
person5,2022-02-16,08,115
person5,2022-02-16,08,63
person5,2022-02-16,09,158
person5,2022-02-16,09,145
person5,2022-02-16,09,137
person5,2022-02-16,09,116
person5,2022-02-16,10,20
person5,2022-02-16,10,72
person5,2022-02-16,10,62
person5,2022-02-16,10,21
person5,2022-02-16,11,50
person5,2022-02-16,11,15
person5,2022-02-16,12,15
person5,2022-02-16,12,61
person5,2022-02-16,21,63
person5,2022-02-16,22,54
person5,2022-02-16,22,82
person5,2022-02-16,22,86
person5,2022-02-16,22,24
person5,2022-02-16,22,28
person5,2022-02-16,22,45
person5,2022-02-16,23,56
person5,2022-02-16,23,43
person5,2022-02-16,23,396
person5,2022-02-16,23,427
person5,2022-02-16,23,469
person5,2022-02-17,00,28
person5,2022-02-17,00,52
person5,2022-02-17,01,37
person5,2022-02-17,03,15
person5,2022-02-17,03,74
person5,2022-02-17,04,20
person5,2022-02-17,05,50
person5,2022-02-17,06,8
person5,2022-02-17,06,502
person5,2022-02-17,06,348
person5,2022-02-17,07,136
person5,2022-02-17,07,89
person5,2022-02-17,07,52
person5,2022-02-17,07,81
person5,2022-02-17,08,57
person5,2022-02-17,08,146
person5,2022-02-17,08,59
person5,2022-02-17,08,66
person5,2022-02-17,08,328
person5,2022-02-17,09,116
person5,2022-02-17,09,95
person5,2022-02-17,09,65
person5,2022-02-17,09,19
person5,2022-02-17,09,83
person5,2022-02-17,10,168
person5,2022-02-17,11,138
person5,2022-02-17,12,32
person5,2022-02-17,21,27
person5,2022-02-17,22,89
person5,2022-02-17,22,54
person5,2022-02-17,22,39
person5,2022-02-17,22,98
person5,2022-02-17,23,57
person5,2022-02-17,23,112
person5,2022-02-17,23,424
person5,2022-02-17,23,415
person5,2022-02-18,00,8
person5,2022-02-18,01,42
person5,2022-02-18,02,3
person5,2022-02-18,02,18
person5,2022-02-18,03,32
person5,2022-02-18,04,58
person5,2022-02-18,05,54
person5,2022-02-18,05,36
person5,2022-02-18,06,575
person5,2022-02-18,06,391
person5,2022-02-18,07,75
person5,2022-02-18,07,63
person5,2022-02-18,07,55
person5,2022-02-18,07,61
person5,2022-02-18,07,55
person5,2022-02-18,08,73
person5,2022-02-18,08,76
person5,2022-02-18,08,163
person5,2022-02-18,08,115
person5,2022-02-18,09,41
person5,2022-02-18,09,131
person5,2022-02-18,09,37
person5,2022-02-18,09,17
person5,2022-02-18,10,69
person5,2022-02-18,10,14
person5,2022-02-18,11,41
person5,2022-02-18,12,29
person5,2022-02-18,22,36
person5,2022-02-18,22,71
person5,2022-02-18,22,183
person5,2022-02-18,22,79
person5,2022-02-18,22,198
person5,2022-02-18,23,614
person5,2022-02-18,23,25
person5,2022-02-18,23,25
person5,2022-02-19,02,37
person5,2022-02-19,03,15
person5,2022-02-19,03,27
person5,2022-02-19,05,43
person5,2022-02-19,06,11
person5,2022-02-19,06,670
person5,2022-02-19,07,83
person5,2022-02-19,07,30
person5,2022-02-19,07,38
person5,2022-02-19,07,35
person5,2022-02-19,07,37
person5,2022-02-19,08,68
person5,2022-02-19,08,616
person5,2022-02-19,08,65
person5,2022-02-19,08,48
person5,2022-02-19,08,13
person5,2022-02-19,09,141
person5,2022-02-19,09,32
person5,2022-02-19,09,11
person5,2022-02-19,10,34
person5,2022-02-19,10,53
person5,2022-02-19,10,26
person5,2022-02-19,10,25
person5,2022-02-19,11,61
person5,2022-02-19,12,53
person5,2022-02-19,22,16
person5,2022-02-19,22,56
person5,2022-02-19,22,87
person5,2022-02-19,22,163
person5,2022-02-19,23,171
person5,2022-02-19,23,10
person5,2022-02-19,23,25
person5,2022-02-19,23,222
person5,2022-02-20,00,109
person5,2022-02-20,00,57
person5,2022-02-20,00,165
person5,2022-02-20,00,72
person5,2022-02-20,01,10
person5,2022-02-20,01,29
person5,2022-02-20,02,19
person5,2022-02-20,03,64
person5,2022-02-20,03,45
person5,2022-02-20,03,45
person5,2022-02-20,04,25
person5,2022-02-20,04,86
person5,2022-02-20,04,82
person5,2022-02-20,05,141
person5,2022-02-20,05,194
person5,2022-02-20,05,555
person5,2022-02-20,05,1007
person5,2022-02-20,05,943
person5,2022-02-20,05,1035
person5,2022-02-20,06,1011
person5,2022-02-20,06,169
person5,2022-02-20,06,103
person5,2022-02-20,06,12
person5,2022-02-20,07,22
person5,2022-02-20,07,49
person5,2022-02-20,07,30
person5,2022-02-20,08,29
person5,2022-02-20,08,115
person5,2022-02-20,08,10
person5,2022-02-20,08,78
person5,2022-02-20,09,84
person5,2022-02-20,09,58
person5,2022-02-20,09,30
person5,2022-02-20,09,20
person5,2022-02-20,10,41
person5,2022-02-20,10,42
person5,2022-02-20,12,8
person5,2022-02-20,22,21
person5,2022-02-20,22,16
person5,2022-02-20,22,68
person5,2022-02-20,22,41
person5,2022-02-20,22,80
person5,2022-02-20,22,10
person5,2022-02-20,23,157
person5,2022-02-20,23,163
person5,2022-02-20,23,21
