person1,2022-01-02,10,922
person1,2022-01-02,10,329
person1,2022-01-02,10,59
person1,2022-01-02,10,32
person1,2022-01-02,10,82
person1,2022-01-02,10,134
person1,2022-01-02,10,29
person1,2022-01-02,10,28
person1,2022-01-02,10,866
person1,2022-01-02,10,1101
person1,2022-01-02,11,1009
person1,2022-01-02,11,953
person1,2022-01-02,10,23
person1,2022-01-02,10,120
person1,2022-01-02,10,112
person1,2022-01-02,10,111
person1,2022-01-02,10,107
person1,2022-01-02,10,115
person1,2022-01-02,10,95
person1,2022-01-02,11,1127
person1,2022-01-02,11,118
person1,2022-01-02,11,43
person1,2022-01-02,11,668
person1,2022-01-02,11,115
person1,2022-01-02,11,32
person1,2022-01-02,11,839
person1,2022-01-02,11,1020
person1,2022-01-02,11,67
person1,2022-01-02,11,42
person1,2022-01-02,11,24
person1,2022-01-02,12,11
person1,2022-01-02,12,8
person1,2022-01-02,12,34
person1,2022-01-02,12,13
person1,2022-01-02,12,14
person1,2022-01-02,11,14
person1,2022-01-02,12,27
person1,2022-01-02,12,887
person1,2022-01-02,12,27
person1,2022-01-02,12,26
person1,2022-01-02,12,929
person1,2022-01-02,12,1152
person1,2022-01-02,13,1133
person1,2022-01-02,12,116
person1,2022-01-02,12,111
person1,2022-01-02,12,114
person1,2022-01-02,12,107
person1,2022-01-02,12,117
person1,2022-01-02,12,124
person1,2022-01-02,12,113
person1,2022-01-02,13,6
person1,2022-01-02,13,1081
person1,2022-01-02,13,104
person1,2022-01-02,13,116
person1,2022-01-02,13,29
person1,2022-01-02,13,90
person1,2022-01-02,13,17
person1,2022-01-02,13,14
person1,2022-01-02,14,12
person1,2022-01-02,14,24
person1,2022-01-02,14,42
person1,2022-01-02,14,18
person1,2022-01-02,14,13
person1,2022-01-02,15,65
person1,2022-01-02,16,46
person1,2022-01-02,16,65
person1,2022-01-02,16,27
person1,2022-01-02,16,34
person1,2022-01-02,16,90
person1,2022-01-02,16,32
person1,2022-01-02,16,34
person1,2022-01-02,16,87
person1,2022-01-02,16,73
person1,2022-01-02,16,49
person1,2022-01-02,16,29
person1,2022-01-02,16,38
person1,2022-01-02,13,157
person1,2022-01-02,17,21
person1,2022-01-02,17,27
person1,2022-01-02,17,12
person1,2022-01-02,18,2
person1,2022-01-02,18,134
person1,2022-01-02,18,10
person1,2022-01-02,18,30
person1,2022-01-02,18,8
person1,2022-01-02,18,12
person1,2022-01-02,18,15
person1,2022-01-02,18,17
person1,2022-01-02,18,21
person1,2022-01-02,18,18
person1,2022-01-02,19,20
person1,2022-01-02,20,43
person1,2022-01-02,20,5
person1,2022-01-03,09,51
person1,2022-01-03,09,208
person1,2022-01-03,09,236
person1,2022-01-03,09,20
person1,2022-01-03,09,53
person1,2022-01-03,09,55
person1,2022-01-03,09,50
person1,2022-01-03,09,38
person1,2022-01-03,09,28
person1,2022-01-03,09,22
person1,2022-01-03,09,207
person1,2022-01-03,10,11
person1,2022-01-03,10,44
person1,2022-01-03,10,8
person1,2022-01-03,10,6
person1,2022-01-03,10,30
person1,2022-01-03,10,8
person1,2022-01-03,10,22
person1,2022-01-03,10,14
person1,2022-01-03,10,5
person1,2022-01-03,10,25
person1,2022-01-03,10,105
person1,2022-01-03,10,80
person1,2022-01-03,10,16
person1,2022-01-03,10,11
person1,2022-01-03,10,64
person1,2022-01-03,10,33
person1,2022-01-03,10,32
person1,2022-01-03,10,288
person1,2022-01-03,10,27
person1,2022-01-03,11,272
person1,2022-01-03,11,46
person1,2022-01-03,11,41
person1,2022-01-03,11,12
person1,2022-01-03,11,33
person1,2022-01-03,11,35
person1,2022-01-03,11,31
person1,2022-01-03,11,12
person1,2022-01-03,11,5
person1,2022-01-03,11,43
person1,2022-01-03,11,11
person1,2022-01-03,11,38
person1,2022-01-03,11,14
person1,2022-01-03,11,178
person1,2022-01-03,12,16
person1,2022-01-03,11,77
person1,2022-01-03,11,67
person1,2022-01-03,12,24
person1,2022-01-03,12,37
person1,2022-01-03,12,16
person1,2022-01-03,12,28
person1,2022-01-03,12,28
person1,2022-01-03,12,19
person1,2022-01-03,12,51
person1,2022-01-03,12,36
person1,2022-01-03,12,46
person1,2022-01-03,12,90
person1,2022-01-03,12,126
person1,2022-01-03,13,33
person1,2022-01-03,13,41
person1,2022-01-03,13,20
person1,2022-01-03,13,17
person1,2022-01-03,13,43
person1,2022-01-03,13,96
person1,2022-01-03,13,95
person1,2022-01-03,13,85
person1,2022-01-03,13,26
person1,2022-01-03,13,50
person1,2022-01-03,13,87
person1,2022-01-03,13,81
person1,2022-01-03,13,118
person1,2022-01-03,13,38
person1,2022-01-03,13,752
person1,2022-01-03,13,395
person1,2022-01-03,13,104
person1,2022-01-03,13,76
person1,2022-01-03,13,92
person1,2022-01-03,13,51
person1,2022-01-03,13,107
person1,2022-01-03,13,111
person1,2022-01-03,13,31
person1,2022-01-03,13,63
person1,2022-01-03,13,49
person1,2022-01-03,13,35
person1,2022-01-03,14,41
person1,2022-01-03,14,12
person1,2022-01-03,14,40
person1,2022-01-03,14,45
person1,2022-01-03,14,24
person1,2022-01-03,14,10
person1,2022-01-03,14,22
person1,2022-01-03,14,57
person1,2022-01-03,14,43
person1,2022-01-03,14,4
person1,2022-01-03,13,93
person1,2022-01-03,13,145
person1,2022-01-03,14,56
person1,2022-01-03,14,94
person1,2022-01-03,14,68
person1,2022-01-03,15,27
person1,2022-01-03,15,49
person1,2022-01-03,15,38
person1,2022-01-03,15,8
person1,2022-01-03,15,28
person1,2022-01-03,15,15
person1,2022-01-03,15,71
person1,2022-01-03,15,32
person1,2022-01-03,15,77
person1,2022-01-03,15,59
person1,2022-01-03,15,35
person1,2022-01-03,15,5
person1,2022-01-03,14,42
person1,2022-01-03,15,112
person1,2022-01-03,15,233
person1,2022-01-03,15,174
person1,2022-01-03,15,8
person1,2022-01-03,16,8
person1,2022-01-03,15,92
person1,2022-01-03,16,31
person1,2022-01-03,16,49
person1,2022-01-03,16,13
person1,2022-01-03,17,28
person1,2022-01-03,17,13
person1,2022-01-03,17,34
person1,2022-01-03,17,39
person1,2022-01-03,17,37
person1,2022-01-03,17,21
person1,2022-01-03,17,30
person1,2022-01-03,17,12
person1,2022-01-03,17,56
person1,2022-01-03,17,12
person1,2022-01-03,17,81
person1,2022-01-03,16,25
person1,2022-01-03,17,12
person1,2022-01-03,17,32
person1,2022-01-03,19,14
person1,2022-01-03,19,10
person1,2022-01-03,19,33
person1,2022-01-03,19,8
person1,2022-01-03,20,55
person1,2022-01-03,20,43
person1,2022-01-03,20,28
person1,2022-01-03,20,4
person1,2022-01-03,21,25
person1,2022-01-03,21,53
person1,2022-01-03,21,14
person1,2022-01-03,21,9
person1,2022-01-03,21,45
person1,2022-01-03,21,6
person1,2022-01-03,21,76
person1,2022-01-03,21,16
person1,2022-01-03,21,33
person1,2022-01-03,22,16
person1,2022-01-04,05,16
person1,2022-01-04,05,1
person1,2022-01-04,05,46
person1,2022-01-04,05,24
person1,2022-01-04,05,77
person1,2022-01-04,05,83
person1,2022-01-04,05,235
person1,2022-01-04,05,805
person1,2022-01-04,06,78
person1,2022-01-04,05,104
person1,2022-01-04,05,82
person1,2022-01-04,06,13
person1,2022-01-04,06,708
person1,2022-01-04,06,50
person1,2022-01-04,06,82
person1,2022-01-04,06,2
person1,2022-01-04,06,260
person1,2022-01-04,06,96
person1,2022-01-04,06,11
person1,2022-01-04,06,38
person1,2022-01-04,06,2
person1,2022-01-04,06,16
person1,2022-01-04,06,18
person1,2022-01-04,06,10
person1,2022-01-04,06,16
person1,2022-01-04,06,9
person1,2022-01-04,06,25
person1,2022-01-04,07,1
person1,2022-01-04,07,34
person1,2022-01-04,07,4
person1,2022-01-04,07,185
person1,2022-01-04,07,51
person1,2022-01-04,07,27
person1,2022-01-04,08,54
person1,2022-01-04,08,59
person1,2022-01-04,08,30
person1,2022-01-04,08,5
person1,2022-01-04,06,192
person1,2022-01-04,06,296
person1,2022-01-04,06,32
person1,2022-01-04,07,144
person1,2022-01-04,07,2
person1,2022-01-04,08,31
person1,2022-01-04,08,221
person1,2022-01-04,08,10
person1,2022-01-04,08,11
person1,2022-01-04,08,29
person1,2022-01-04,08,54
person1,2022-01-04,08,40
person1,2022-01-04,08,513
person1,2022-01-04,08,433
person1,2022-01-04,09,503
person1,2022-01-04,08,15
person1,2022-01-04,08,95
person1,2022-01-04,08,98
person1,2022-01-04,08,53
person1,2022-01-04,08,53
person1,2022-01-04,08,50
person1,2022-01-04,08,84
person1,2022-01-04,09,11
person1,2022-01-04,09,375
person1,2022-01-04,09,16
person1,2022-01-04,09,102
person1,2022-01-04,09,134
person1,2022-01-04,09,84
person1,2022-01-04,09,68
person1,2022-01-04,09,13
person1,2022-01-04,09,18
person1,2022-01-04,09,87
person1,2022-01-04,09,56
person1,2022-01-04,09,69
person1,2022-01-04,09,9
person1,2022-01-04,09,19
person1,2022-01-04,09,16
person1,2022-01-04,09,46
person1,2022-01-04,09,19
person1,2022-01-04,09,6
person1,2022-01-04,09,16
person1,2022-01-04,09,12
person1,2022-01-04,09,27
person1,2022-01-04,09,22
person1,2022-01-04,09,9
person1,2022-01-04,09,68
person1,2022-01-04,10,2
person1,2022-01-04,10,42
person1,2022-01-04,10,24
person1,2022-01-04,10,40
person1,2022-01-04,10,52
person1,2022-01-04,10,1
person1,2022-01-04,10,44
person1,2022-01-04,10,81
person1,2022-01-04,10,45
person1,2022-01-04,10,62
person1,2022-01-04,10,103
person1,2022-01-04,10,92
person1,2022-01-04,10,38
person1,2022-01-04,10,710
person1,2022-01-04,11,58
person1,2022-01-04,11,191
person1,2022-01-04,11,41
person1,2022-01-04,11,71
person1,2022-01-04,11,27
person1,2022-01-04,11,4
person1,2022-01-04,11,37
person1,2022-01-04,11,2
person1,2022-01-04,11,37
person1,2022-01-04,11,74
person1,2022-01-04,11,15
person1,2022-01-04,11,8
person1,2022-01-04,11,10
person1,2022-01-04,11,11
person1,2022-01-04,12,31
person1,2022-01-04,12,42
person1,2022-01-04,12,35
person1,2022-01-04,12,10
person1,2022-01-04,12,45
person1,2022-01-04,12,20
person1,2022-01-04,12,35
person1,2022-01-04,12,75
person1,2022-01-04,12,192
person1,2022-01-04,12,21
person1,2022-01-04,12,55
person1,2022-01-04,14,18
person1,2022-01-04,09,164
person1,2022-01-04,09,100
person1,2022-01-04,09,121
person1,2022-01-04,10,132
person1,2022-01-04,10,495
person1,2022-01-04,10,1013
person1,2022-01-04,11,118
person1,2022-01-04,12,9
person1,2022-01-04,12,49
person1,2022-01-04,12,30
person1,2022-01-04,14,91
person1,2022-01-04,14,210
person1,2022-01-04,14,16
person1,2022-01-04,14,19
person1,2022-01-04,14,26
person1,2022-01-04,16,17
person1,2022-01-04,16,51
person1,2022-01-04,16,49
person1,2022-01-04,16,33
person1,2022-01-04,17,10
person1,2022-01-04,17,48
person1,2022-01-04,17,16
person1,2022-01-04,17,30
person1,2022-01-04,17,50
person1,2022-01-04,17,100
person1,2022-01-04,17,109
person1,2022-01-04,17,96
person1,2022-01-04,17,931
person1,2022-01-04,17,115
person1,2022-01-04,17,105
person1,2022-01-04,17,992
person1,2022-01-04,18,114
person1,2022-01-04,18,108
person1,2022-01-04,18,105
person1,2022-01-04,18,54
person1,2022-01-04,18,905
person1,2022-01-04,18,863
person1,2022-01-04,18,107
person1,2022-01-04,18,115
person1,2022-01-04,18,56
person1,2022-01-04,18,112
person1,2022-01-04,18,111
person1,2022-01-04,18,93
person1,2022-01-04,18,64
person1,2022-01-04,18,42
person1,2022-01-04,18,13
person1,2022-01-04,18,4
person1,2022-01-04,18,15
person1,2022-01-04,19,15
person1,2022-01-04,19,962
person1,2022-01-04,19,115
person1,2022-01-04,19,117
person1,2022-01-04,19,94
person1,2022-01-04,19,119
person1,2022-01-04,19,114
person1,2022-01-04,19,94
person1,2022-01-04,19,108
person1,2022-01-04,19,17
person1,2022-01-04,19,31
person1,2022-01-04,19,35
person1,2022-01-04,19,5
person1,2022-01-04,19,45
person1,2022-01-04,19,3
person1,2022-01-04,20,2
person1,2022-01-05,05,17
person1,2022-01-05,06,18
person1,2022-01-05,06,10
person1,2022-01-05,07,55
person1,2022-01-05,07,163
person1,2022-01-04,21,17
person1,2022-01-05,07,67
person1,2022-01-05,07,6
person1,2022-01-05,07,8
person1,2022-01-05,07,13
person1,2022-01-05,08,98
person1,2022-01-05,08,113
person1,2022-01-05,08,19
person1,2022-01-05,08,31
person1,2022-01-05,08,34
person1,2022-01-05,08,8
person1,2022-01-05,08,71
person1,2022-01-05,08,73
person1,2022-01-05,08,16
person1,2022-01-05,08,79
person1,2022-01-05,08,8
person1,2022-01-05,08,299
person1,2022-01-05,08,184
person1,2022-01-05,08,110
person1,2022-01-05,09,76
person1,2022-01-05,09,17
person1,2022-01-05,08,186
person1,2022-01-05,09,34
person1,2022-01-05,09,33
person1,2022-01-05,09,24
person1,2022-01-05,09,81
person1,2022-01-05,09,465
person1,2022-01-05,10,35
person1,2022-01-05,10,96
person1,2022-01-05,10,116
person1,2022-01-05,10,117
person1,2022-01-05,10,89
person1,2022-01-05,10,114
person1,2022-01-05,10,48
person1,2022-01-05,10,17
person1,2022-01-05,10,21
person1,2022-01-05,10,19
person1,2022-01-05,10,21
person1,2022-01-05,09,109
person1,2022-01-05,09,256
person1,2022-01-05,10,429
person1,2022-01-05,10,650
person1,2022-01-05,10,8
person1,2022-01-05,10,25
person1,2022-01-05,10,38
person1,2022-01-05,10,44
person1,2022-01-05,10,7
person1,2022-01-05,10,25
person1,2022-01-05,10,92
person1,2022-01-05,10,64
person1,2022-01-05,10,118
person1,2022-01-05,10,4
person1,2022-01-05,10,31
person1,2022-01-05,10,61
person1,2022-01-05,11,23
person1,2022-01-05,11,8
person1,2022-01-05,11,18
person1,2022-01-05,11,14
person1,2022-01-05,11,10
person1,2022-01-05,11,19
person1,2022-01-05,11,2
person1,2022-01-05,11,4
person1,2022-01-05,10,113
person1,2022-01-05,11,36
person1,2022-01-05,11,22
person1,2022-01-05,11,26
person1,2022-01-05,11,22
person1,2022-01-05,11,16
person1,2022-01-05,12,39
person1,2022-01-05,12,20
person1,2022-01-05,12,198
person1,2022-01-05,13,47
person1,2022-01-05,13,33
person1,2022-01-05,13,94
person1,2022-01-05,13,109
person1,2022-01-05,13,95
person1,2022-01-05,13,113
person1,2022-01-05,13,92
person1,2022-01-05,13,108
person1,2022-01-05,13,110
person1,2022-01-05,13,34
person1,2022-01-05,13,59
person1,2022-01-05,13,107
person1,2022-01-05,13,84
person1,2022-01-05,13,106
person1,2022-01-05,13,49
person1,2022-01-05,12,269
person1,2022-01-05,13,910
person1,2022-01-05,13,773
person1,2022-01-05,13,45
person1,2022-01-05,13,25
person1,2022-01-05,13,6
person1,2022-01-05,13,22
person1,2022-01-05,13,14
person1,2022-01-05,13,838
person1,2022-01-05,13,436
person1,2022-01-05,14,11
person1,2022-01-05,14,38
person1,2022-01-05,14,11
person1,2022-01-05,14,15
person1,2022-01-05,14,13
person1,2022-01-05,14,23
person1,2022-01-05,14,16
person1,2022-01-05,14,9
person1,2022-01-05,14,29
person1,2022-01-05,14,30
person1,2022-01-05,14,19
person1,2022-01-05,15,33
person1,2022-01-05,15,4
person1,2022-01-05,13,39
person1,2022-01-05,14,96
person1,2022-01-05,14,98
person1,2022-01-05,14,27
person1,2022-01-05,15,18
person1,2022-01-05,15,15
person1,2022-01-05,15,111
person1,2022-01-05,15,198
person1,2022-01-05,15,8
person1,2022-01-05,15,96
person1,2022-01-05,15,11
person1,2022-01-05,15,16
person1,2022-01-05,15,42
person1,2022-01-05,15,56
person1,2022-01-05,15,39
person1,2022-01-05,15,22
person1,2022-01-05,15,11
person1,2022-01-05,15,20
person1,2022-01-05,15,31
person1,2022-01-05,15,26
person1,2022-01-05,15,39
person1,2022-01-05,15,3
person1,2022-01-05,15,11
person1,2022-01-05,16,8
person1,2022-01-05,16,52
person1,2022-01-05,16,107
person1,2022-01-05,16,112
person1,2022-01-05,16,114
person1,2022-01-05,16,114
person1,2022-01-05,16,19
person1,2022-01-05,16,572
person1,2022-01-05,16,2
person1,2022-01-05,16,16
person1,2022-01-05,15,147
person1,2022-01-05,16,182
person1,2022-01-05,16,956
person1,2022-01-05,16,25
person1,2022-01-05,16,103
person1,2022-01-05,16,110
person1,2022-01-05,16,4
person1,2022-01-05,16,111
person1,2022-01-05,16,107
person1,2022-01-05,16,43
person1,2022-01-05,16,114
person1,2022-01-05,16,66
person1,2022-01-05,16,949
person1,2022-01-05,16,15
person1,2022-01-05,16,910
person1,2022-01-05,16,105
person1,2022-01-05,16,33
person1,2022-01-05,16,821
person1,2022-01-05,17,92
person1,2022-01-05,17,91
person1,2022-01-05,17,44
person1,2022-01-05,17,14
person1,2022-01-05,17,69
person1,2022-01-05,16,1038
person1,2022-01-05,16,984
person1,2022-01-05,16,938
person1,2022-01-05,17,884
person1,2022-01-05,17,180
person1,2022-01-05,17,8
person1,2022-01-05,17,9
person1,2022-01-05,17,18
person1,2022-01-05,17,2
person1,2022-01-05,17,17
person1,2022-01-05,17,2
person1,2022-01-05,17,32
person1,2022-01-05,17,28
person1,2022-01-05,18,15
person1,2022-01-05,19,10
person1,2022-01-05,19,49
person1,2022-01-05,19,148
person1,2022-01-05,19,13
person1,2022-01-06,05,11
person1,2022-01-06,05,838
person1,2022-01-06,06,617
person1,2022-01-06,06,472
person1,2022-01-06,06,518
person1,2022-01-06,06,183
person1,2022-01-06,06,28
person1,2022-01-06,06,8
person1,2022-01-06,07,24
person1,2022-01-06,07,14
person1,2022-01-06,09,34
person1,2022-01-06,09,906
person1,2022-01-06,09,98
person1,2022-01-06,09,67
person1,2022-01-06,09,23
person1,2022-01-06,09,942
person1,2022-01-06,09,104
person1,2022-01-06,10,678
person1,2022-01-06,09,24
person1,2022-01-06,10,102
person1,2022-01-06,10,111
person1,2022-01-06,10,59
person1,2022-01-06,10,96
person1,2022-01-06,10,83
person1,2022-01-06,10,109
person1,2022-01-06,10,12
person1,2022-01-06,10,35
person1,2022-01-06,10,455
person1,2022-01-06,10,97
person1,2022-01-06,10,35
person1,2022-01-06,10,605
person1,2022-01-06,10,6
person1,2022-01-06,10,8
person1,2022-01-06,11,58
person1,2022-01-06,11,11
person1,2022-01-06,11,14
person1,2022-01-06,11,46
person1,2022-01-06,11,26
person1,2022-01-06,11,8
person1,2022-01-06,11,186
person1,2022-01-06,12,6
person1,2022-01-06,12,15
person1,2022-01-06,12,51
person1,2022-01-06,12,11
person1,2022-01-06,12,65
person1,2022-01-06,12,26
person1,2022-01-06,12,7
person1,2022-01-06,12,3
person1,2022-01-06,12,16
person1,2022-01-06,12,72
person1,2022-01-06,14,36
person1,2022-01-06,15,13
person1,2022-01-06,15,44
person1,2022-01-06,15,37
person1,2022-01-06,15,34
person1,2022-01-06,15,38
person1,2022-01-06,15,10
person1,2022-01-06,15,54
person1,2022-01-06,15,1041
person1,2022-01-06,15,1077
person1,2022-01-06,15,928
person1,2022-01-06,15,16
person1,2022-01-06,15,15
person1,2022-01-06,15,26
person1,2022-01-06,15,48
person1,2022-01-06,15,90
person1,2022-01-06,15,120
person1,2022-01-06,15,120
person1,2022-01-06,15,121
person1,2022-01-06,15,110
person1,2022-01-06,15,1022
person1,2022-01-06,15,122
person1,2022-01-06,15,118
person1,2022-01-06,15,117
person1,2022-01-06,15,108
person1,2022-01-06,15,86
person1,2022-01-06,15,937
person1,2022-01-06,15,758
person1,2022-01-06,16,714
person1,2022-01-06,16,904
person1,2022-01-06,15,86
person1,2022-01-06,15,112
person1,2022-01-06,15,102
person1,2022-01-06,15,76
person1,2022-01-06,16,41
person1,2022-01-06,16,64
person1,2022-01-06,16,706
person1,2022-01-06,16,106
person1,2022-01-06,16,115
person1,2022-01-06,16,61
person1,2022-01-06,16,112
person1,2022-01-06,16,113
person1,2022-01-06,16,113
person1,2022-01-06,16,110
person1,2022-01-06,16,55
person1,2022-01-06,16,1035
person1,2022-01-06,16,855
person1,2022-01-06,16,932
person1,2022-01-06,16,30
person1,2022-01-06,16,967
person1,2022-01-06,16,113
person1,2022-01-06,16,26
person1,2022-01-06,16,277
person1,2022-01-06,16,177
person1,2022-01-06,16,889
person1,2022-01-06,17,978
person1,2022-01-06,16,36
person1,2022-01-06,16,12
person1,2022-01-06,16,14
person1,2022-01-06,16,60
person1,2022-01-06,17,107
person1,2022-01-06,17,77
person1,2022-01-06,17,32
person1,2022-01-06,17,876
person1,2022-01-06,17,119
person1,2022-01-06,17,110
person1,2022-01-06,17,115
person1,2022-01-06,17,49
person1,2022-01-06,17,1020
person1,2022-01-06,17,94
person1,2022-01-06,17,65
person1,2022-01-06,17,994
person1,2022-01-06,17,1061
person1,2022-01-06,17,1040
person1,2022-01-06,17,107
person1,2022-01-06,17,16
person1,2022-01-06,17,60
person1,2022-01-06,17,118
person1,2022-01-06,17,54
person1,2022-01-06,17,36
person1,2022-01-06,17,48
person1,2022-01-06,17,19
person1,2022-01-06,17,3
person1,2022-01-06,17,22
person1,2022-01-06,17,16
person1,2022-01-06,17,7
person1,2022-01-06,17,1
person1,2022-01-06,17,248
person1,2022-01-06,18,14
person1,2022-01-06,18,34
person1,2022-01-06,18,8
person1,2022-01-06,18,16
person1,2022-01-06,18,11
person1,2022-01-06,18,16
person1,2022-01-06,18,16
person1,2022-01-06,17,331
person1,2022-01-06,17,24
person1,2022-01-06,18,32
person1,2022-01-06,18,14
person1,2022-01-06,18,4
person1,2022-01-06,19,12
person1,2022-01-06,19,8
person1,2022-01-06,20,26
person1,2022-01-06,20,21
person1,2022-01-06,20,22
person1,2022-01-06,20,16
person1,2022-01-06,20,17
person1,2022-01-06,20,24
person1,2022-01-06,20,16
person1,2022-01-06,20,24
person1,2022-01-06,20,37
person1,2022-01-06,20,18
person1,2022-01-06,20,62
person1,2022-01-06,20,9
person1,2022-01-06,21,7
person1,2022-01-06,22,13
person1,2022-01-06,22,4
person1,2022-01-06,22,69
person1,2022-01-06,22,10
person1,2022-01-06,22,3
person1,2022-01-06,22,25
person1,2022-01-06,22,21
person1,2022-01-06,22,13
person1,2022-01-06,22,5
person1,2022-01-06,22,38
person1,2022-01-06,21,6
person1,2022-01-07,04,27
person1,2022-01-07,05,26
person1,2022-01-07,05,25
person1,2022-01-07,05,38
person1,2022-01-07,05,20
person1,2022-01-07,05,289
person1,2022-01-07,06,705
person1,2022-01-07,06,46
person1,2022-01-07,05,348
person1,2022-01-07,06,8
person1,2022-01-07,06,38
person1,2022-01-07,06,80
person1,2022-01-07,06,114
person1,2022-01-07,06,106
person1,2022-01-07,06,109
person1,2022-01-07,06,102
person1,2022-01-07,06,104
person1,2022-01-07,06,69
person1,2022-01-07,06,42
person1,2022-01-07,06,16
person1,2022-01-07,06,35
person1,2022-01-07,06,55
person1,2022-01-07,06,16
person1,2022-01-07,06,8
person1,2022-01-07,06,305
person1,2022-01-07,06,73
person1,2022-01-07,06,281
person1,2022-01-07,06,262
person1,2022-01-07,06,5
person1,2022-01-07,06,9
person1,2022-01-07,06,16
person1,2022-01-07,07,27
person1,2022-01-07,07,18
person1,2022-01-07,07,13
person1,2022-01-07,07,61
person1,2022-01-07,07,39
person1,2022-01-07,07,45
person1,2022-01-07,07,56
person1,2022-01-07,07,181
person1,2022-01-07,08,80
person1,2022-01-07,09,125
person1,2022-01-07,09,10
person1,2022-01-07,09,74
person1,2022-01-07,10,22
person1,2022-01-07,10,9
person1,2022-01-07,10,3
person1,2022-01-07,10,21
person1,2022-01-07,10,11
person1,2022-01-07,10,8
person1,2022-01-07,10,6
person1,2022-01-07,10,4
person1,2022-01-07,10,21
person1,2022-01-07,10,133
person1,2022-01-07,10,117
person1,2022-01-07,11,3
person1,2022-01-07,11,50
person1,2022-01-07,11,22
person1,2022-01-07,11,9
person1,2022-01-07,11,16
person1,2022-01-07,11,123
person1,2022-01-07,11,53
person1,2022-01-07,11,14
person1,2022-01-07,11,20
person1,2022-01-07,12,16
person1,2022-01-07,12,10
