Source,Date,Hour,Count
P2 Phone,2022-01-01,05,31
P2’s Apple Watch,2021-12-31,21,20
P2’s Apple Watch,2021-12-31,21,16
P2’s Apple Watch,2022-01-01,05,29
P2’s Apple Watch,2022-01-01,05,13
P2 Phone,2022-01-01,05,103
P2 Phone,2022-01-01,06,553
P2’s Apple Watch,2022-01-01,05,19
P2’s Apple Watch,2022-01-01,05,11
P2’s Apple Watch,2022-01-01,05,1
P2’s Apple Watch,2022-01-01,05,9
P2’s Apple Watch,2022-01-01,05,30
P2’s Apple Watch,2022-01-01,05,24
P2’s Apple Watch,2022-01-01,06,15
P2’s Apple Watch,2022-01-01,06,11
P2’s Apple Watch,2022-01-01,06,575
P2’s Apple Watch,2022-01-01,06,15
P2’s Apple Watch,2022-01-01,06,21
P2 Phone,2022-01-01,06,27
P2’s Apple Watch,2022-01-01,06,60
P2’s Apple Watch,2022-01-01,06,8
P2’s Apple Watch,2022-01-01,06,12
P2’s Apple Watch,2022-01-01,06,20
P2’s Apple Watch,2022-01-01,06,2
P2’s Apple Watch,2022-01-01,06,18
P2’s Apple Watch,2022-01-01,07,13
P2’s Apple Watch,2022-01-01,07,14
P2’s Apple Watch,2022-01-01,08,26
P2 Phone,2022-01-01,10,62
P2’s Apple Watch,2022-01-01,10,3
P2’s Apple Watch,2022-01-01,10,30
P2’s Apple Watch,2022-01-01,10,17
P2 Phone,2022-01-01,11,16
P2’s Apple Watch,2022-01-01,10,10
P2’s Apple Watch,2022-01-01,11,2
P2 Phone,2022-01-01,11,421
P2 Phone,2022-01-01,11,163
P2 Phone,2022-01-01,12,73
P2’s Apple Watch,2022-01-01,11,27
P2’s Apple Watch,2022-01-01,11,33
P2’s Apple Watch,2022-01-01,11,26
P2’s Apple Watch,2022-01-01,11,12
P2’s Apple Watch,2022-01-01,11,552
P2’s Apple Watch,2022-01-01,11,26
P2’s Apple Watch,2022-01-01,11,16
P2’s Apple Watch,2022-01-01,12,6
P2’s Apple Watch,2022-01-01,12,88
P2 Phone,2022-01-01,13,47
P2 Phone,2022-01-01,15,51
P2’s Apple Watch,2022-01-01,13,26
P2’s Apple Watch,2022-01-01,15,17
P2’s Apple Watch,2022-01-01,15,16
P2’s Apple Watch,2022-01-01,15,27
P2’s Apple Watch,2022-01-01,15,6
P2 Phone,2022-01-01,16,374
P2 Phone,2022-01-01,16,945
P2 Phone,2022-01-01,16,594
P2’s Apple Watch,2022-01-01,16,20
P2’s Apple Watch,2022-01-01,16,562
P2’s Apple Watch,2022-01-01,16,902
P2 Phone,2022-01-01,16,1014
P2 Phone,2022-01-01,17,1031
P2 Phone,2022-01-01,17,973
P2’s Apple Watch,2022-01-01,16,856
P2’s Apple Watch,2022-01-01,16,1016
P2 Phone,2022-01-01,17,903
P2’s Apple Watch,2022-01-01,17,989
P2 Phone,2022-01-01,17,997
P2 Phone,2022-01-01,17,742
P2 Phone,2022-01-01,17,119
P2’s Apple Watch,2022-01-01,17,861
P2’s Apple Watch,2022-01-01,17,978
P2 Phone,2022-01-01,17,1043
P2’s Apple Watch,2022-01-01,17,971
P2 Phone,2022-01-01,18,577
P2’s Apple Watch,2022-01-01,17,768
P2’s Apple Watch,2022-01-01,17,1027
P2’s Apple Watch,2022-01-01,18,369
P2’s Apple Watch,2022-01-01,18,4
P2’s Apple Watch,2022-01-01,18,8
P2 Phone,2022-01-01,18,59
P2’s Apple Watch,2022-01-01,18,20
P2 Phone,2022-01-01,18,8
P2’s Apple Watch,2022-01-01,18,26
P2’s Apple Watch,2022-01-01,18,9
P2 Phone,2022-01-01,18,10
P2’s Apple Watch,2022-01-01,19,17
P2’s Apple Watch,2022-01-01,19,12
P2 Phone,2022-01-01,22,29
P2’s Apple Watch,2022-01-01,22,4
P2’s Apple Watch,2022-01-01,22,20
P2’s Apple Watch,2022-01-01,22,11
P2 Phone,2022-01-01,22,14
P2’s Apple Watch,2022-01-01,22,17
P2 Phone,2022-01-02,09,505
P2 Phone,2022-01-02,09,700
P2 Phone,2022-01-02,09,61
P2’s Apple Watch,2022-01-02,09,39
P2’s Apple Watch,2022-01-02,09,31
P2’s Apple Watch,2022-01-02,09,29
P2’s Apple Watch,2022-01-02,09,457
P2’s Apple Watch,2022-01-02,09,97
P2’s Apple Watch,2022-01-02,09,58
P2’s Apple Watch,2022-01-02,09,54
P2’s Apple Watch,2022-01-02,09,78
P2’s Apple Watch,2022-01-02,09,55
P2’s Apple Watch,2022-01-02,09,474
P2 Phone,2022-01-02,10,76
P2 Phone,2022-01-02,10,78
P2 Phone,2022-01-02,10,529
P2’s Apple Watch,2022-01-02,10,30
P2’s Apple Watch,2022-01-02,10,25
P2’s Apple Watch,2022-01-02,10,16
P2’s Apple Watch,2022-01-02,10,29
P2’s Apple Watch,2022-01-02,10,9
P2’s Apple Watch,2022-01-02,10,10
P2’s Apple Watch,2022-01-02,10,12
P2’s Apple Watch,2022-01-02,10,60
P2’s Apple Watch,2022-01-02,10,64
P2’s Apple Watch,2022-01-02,10,81
P2’s Apple Watch,2022-01-02,10,113
P2’s Apple Watch,2022-01-02,10,20
P2’s Apple Watch,2022-01-02,10,28
P2’s Apple Watch,2022-01-02,10,816
P2 Phone,2022-01-02,10,671
P2 Phone,2022-01-02,10,1554
P2 Phone,2022-01-02,11,1318
P2 Phone,2022-01-02,11,435
P2’s Apple Watch,2022-01-02,10,150
P2’s Apple Watch,2022-01-02,10,152
P2’s Apple Watch,2022-01-02,10,153
P2’s Apple Watch,2022-01-02,10,154
P2’s Apple Watch,2022-01-02,10,154
P2’s Apple Watch,2022-01-02,10,151
P2’s Apple Watch,2022-01-02,10,150
P2’s Apple Watch,2022-01-02,10,151
P2’s Apple Watch,2022-01-02,10,92
P2’s Apple Watch,2022-01-02,11,1374
P2’s Apple Watch,2022-01-02,11,110
P2’s Apple Watch,2022-01-02,11,48
P2’s Apple Watch,2022-01-02,11,107
P2’s Apple Watch,2022-01-02,11,109
P2’s Apple Watch,2022-01-02,11,102
P2’s Apple Watch,2022-01-02,11,151
P2’s Apple Watch,2022-01-02,11,153
P2’s Apple Watch,2022-01-02,11,19
P2’s Apple Watch,2022-01-02,11,35
P2 Phone,2022-01-02,11,956
P2’s Apple Watch,2022-01-02,11,945
P2’s Apple Watch,2022-01-02,11,99
P2’s Apple Watch,2022-01-02,11,33
P2 Phone,2022-01-02,11,838
P2’s Apple Watch,2022-01-02,11,380
P2 Phone,2022-01-02,11,15
P2’s Apple Watch,2022-01-02,11,8
P2’s Apple Watch,2022-01-02,12,6
P2 Phone,2022-01-02,12,14
P2 Phone,2022-01-02,12,840
P2’s Apple Watch,2022-01-02,12,20
P2’s Apple Watch,2022-01-02,12,31
P2’s Apple Watch,2022-01-02,12,91
P2’s Apple Watch,2022-01-02,12,14
P2’s Apple Watch,2022-01-02,12,88
P2’s Apple Watch,2022-01-02,12,15
P2’s Apple Watch,2022-01-02,12,887
P2 Phone,2022-01-02,12,1040
P2 Phone,2022-01-02,13,1008
P2’s Apple Watch,2022-01-02,12,989
P2’s Apple Watch,2022-01-02,13,779
P2 Phone,2022-01-02,13,195
P2’s Apple Watch,2022-01-02,13,159
P2 Phone,2022-01-02,13,75
P2’s Apple Watch,2022-01-02,13,46
P2’s Apple Watch,2022-01-02,13,32
P2 Phone,2022-01-02,14,23
P2’s Apple Watch,2022-01-02,13,25
P2’s Apple Watch,2022-01-02,14,10
P2 Phone,2022-01-02,14,33
P2 Phone,2022-01-02,14,22
P2’s Apple Watch,2022-01-02,14,55
P2’s Apple Watch,2022-01-02,14,16
P2’s Apple Watch,2022-01-02,15,57
P2 Phone,2022-01-02,15,67
P2’s Apple Watch,2022-01-02,16,26
P2’s Apple Watch,2022-01-02,16,20
P2 Phone,2022-01-02,16,62
P2 Phone,2022-01-02,16,134
P2 Phone,2022-01-02,16,50
P2’s Apple Watch,2022-01-02,16,37
P2’s Apple Watch,2022-01-02,16,63
P2 Phone,2022-01-02,16,141
P2’s Apple Watch,2022-01-02,16,57
P2’s Apple Watch,2022-01-02,16,66
P2’s Apple Watch,2022-01-02,16,55
P2’s Apple Watch,2022-01-02,16,22
P2’s Apple Watch,2022-01-02,16,11
P2’s Apple Watch,2022-01-02,17,16
P2 Phone,2022-01-02,17,44
P2 Phone,2022-01-02,18,19
P2 Phone,2022-01-02,18,11
P2’s Apple Watch,2022-01-02,17,34
P2’s Apple Watch,2022-01-02,17,17
P2’s Apple Watch,2022-01-02,18,13
P2’s Apple Watch,2022-01-02,18,8
P2’s Apple Watch,2022-01-02,18,4
P2’s Apple Watch,2022-01-02,18,21
P2’s Apple Watch,2022-01-02,18,8
P2’s Apple Watch,2022-01-02,18,8
P2’s Apple Watch,2022-01-02,18,11
P2 Phone,2022-01-02,19,86
P2 Phone,2022-01-02,19,8
P2’s Apple Watch,2022-01-02,19,18
P2’s Apple Watch,2022-01-02,19,9
P2’s Apple Watch,2022-01-02,19,64
P2 Phone,2022-01-02,20,73
P2’s Apple Watch,2022-01-02,20,14
P2’s Apple Watch,2022-01-02,20,36
P2’s Apple Watch,2022-01-02,20,20
P2 Phone,2022-01-03,08,8
P2’s Apple Watch,2022-01-03,08,9
P2’s Apple Watch,2022-01-03,08,91
P2’s Apple Watch,2022-01-03,08,68
P2’s Apple Watch,2022-01-03,09,26
P2’s Apple Watch,2022-01-03,09,21
P2’s Apple Watch,2022-01-03,09,5
P2’s Apple Watch,2022-01-03,09,44
P2’s Apple Watch,2022-01-03,09,54
P2’s Apple Watch,2022-01-03,09,84
P2’s Apple Watch,2022-01-03,09,25
P2’s Apple Watch,2022-01-03,09,8
P2’s Apple Watch,2022-01-03,09,42
P2 Phone,2022-01-03,09,27
P2 Phone,2022-01-03,10,446
P2 Phone,2022-01-03,10,407
P2’s Apple Watch,2022-01-03,09,88
P2’s Apple Watch,2022-01-03,09,2
P2’s Apple Watch,2022-01-03,09,31
P2’s Apple Watch,2022-01-03,09,34
P2’s Apple Watch,2022-01-03,10,26
P2’s Apple Watch,2022-01-03,10,50
P2’s Apple Watch,2022-01-03,10,52
P2’s Apple Watch,2022-01-03,10,712
P2’s Apple Watch,2022-01-03,10,42
P2 Phone,2022-01-03,10,609
P2 Phone,2022-01-03,10,53
P2’s Apple Watch,2022-01-03,10,608
P2’s Apple Watch,2022-01-03,10,44
P2 Phone,2022-01-03,11,48
P2’s Apple Watch,2022-01-03,11,44
P2’s Apple Watch,2022-01-03,11,3
P2’s Apple Watch,2022-01-03,11,32
P2’s Apple Watch,2022-01-03,11,48
P2’s Apple Watch,2022-01-03,11,15
P2 Phone,2022-01-03,12,37
P2 Phone,2022-01-03,12,57
P2’s Apple Watch,2022-01-03,12,49
P2 Phone,2022-01-03,12,103
P2’s Apple Watch,2022-01-03,12,13
P2’s Apple Watch,2022-01-03,12,8
P2’s Apple Watch,2022-01-03,12,71
P2 Phone,2022-01-03,13,81
P2 Phone,2022-01-03,13,76
P2’s Apple Watch,2022-01-03,12,44
P2’s Apple Watch,2022-01-03,13,107
P2’s Apple Watch,2022-01-03,13,86
P2’s Apple Watch,2022-01-03,13,88
P2’s Apple Watch,2022-01-03,13,87
P2’s Apple Watch,2022-01-03,13,25
P2’s Apple Watch,2022-01-03,13,29
P2’s Apple Watch,2022-01-03,13,30
P2 Phone,2022-01-03,13,612
P2 Phone,2022-01-03,13,300
P2 Phone,2022-01-03,13,64
P2’s Apple Watch,2022-01-03,13,674
P2’s Apple Watch,2022-01-03,13,81
P2 Phone,2022-01-03,13,50
P2 Phone,2022-01-03,14,47
P2’s Apple Watch,2022-01-03,13,62
P2’s Apple Watch,2022-01-03,13,37
P2’s Apple Watch,2022-01-03,14,4
P2’s Apple Watch,2022-01-03,14,53
P2’s Apple Watch,2022-01-03,14,18
P2’s Apple Watch,2022-01-03,14,14
P2 Phone,2022-01-03,14,51
P2 Phone,2022-01-03,14,22
P2 Phone,2022-01-03,14,23
P2 Phone,2022-01-03,14,27
P2’s Apple Watch,2022-01-03,14,44
P2’s Apple Watch,2022-01-03,14,42
P2’s Apple Watch,2022-01-03,14,21
P2’s Apple Watch,2022-01-03,14,2
P2’s Apple Watch,2022-01-03,14,39
P2’s Apple Watch,2022-01-03,14,26
P2’s Apple Watch,2022-01-03,15,68
P2’s Apple Watch,2022-01-03,15,27
P2’s Apple Watch,2022-01-03,15,224
P2’s Apple Watch,2022-01-03,15,88
P2’s Apple Watch,2022-01-03,15,13
P2 Phone,2022-01-03,15,150
P2 Phone,2022-01-03,15,237
P2 Phone,2022-01-03,15,121
P2 Phone,2022-01-03,16,49
P2 Phone,2022-01-03,17,52
P2’s Apple Watch,2022-01-03,15,43
P2’s Apple Watch,2022-01-03,15,34
P2’s Apple Watch,2022-01-03,15,3
P2’s Apple Watch,2022-01-03,16,64
P2’s Apple Watch,2022-01-03,17,15
P2’s Apple Watch,2022-01-03,17,37
P2’s Apple Watch,2022-01-03,17,5
P2 Phone,2022-01-03,17,20
P2 Phone,2022-01-03,17,26
P2’s Apple Watch,2022-01-03,17,12
P2’s Apple Watch,2022-01-03,17,51
P2’s Apple Watch,2022-01-03,19,14
P2’s Apple Watch,2022-01-03,19,32
P2 Phone,2022-01-03,19,60
P2’s Apple Watch,2022-01-03,19,6
P2’s Apple Watch,2022-01-03,20,56
P2 Phone,2022-01-03,20,26
P2’s Apple Watch,2022-01-03,20,12
P2’s Apple Watch,2022-01-03,20,13
P2’s Apple Watch,2022-01-03,20,15
P2’s Apple Watch,2022-01-03,21,4
P2 Phone,2022-01-03,20,42
P2’s Apple Watch,2022-01-03,21,58
P2’s Apple Watch,2022-01-04,05,102
P2 Phone,2022-01-04,05,66
P2 Phone,2022-01-04,05,259
P2’s Apple Watch,2022-01-04,05,105
P2’s Apple Watch,2022-01-04,05,74
P2’s Apple Watch,2022-01-04,06,17
P2’s Apple Watch,2022-01-04,06,21
P2’s Apple Watch,2022-01-04,06,132
P2’s Apple Watch,2022-01-04,06,15
P2 Phone,2022-01-04,06,238
P2’s Apple Watch,2022-01-04,06,193
P2’s Apple Watch,2022-01-04,06,58
P2’s Apple Watch,2022-01-04,06,97
P2’s Apple Watch,2022-01-04,06,16
P2 Phone,2022-01-04,06,36
P2’s Apple Watch,2022-01-04,06,23
P2’s Apple Watch,2022-01-04,07,5
P2 Phone,2022-01-04,07,42
P2’s Apple Watch,2022-01-04,07,26
P2 Phone,2022-01-04,07,19
P2’s Apple Watch,2022-01-04,07,27
P2’s Apple Watch,2022-01-04,07,122
P2 Phone,2022-01-04,08,93
P2’s Apple Watch,2022-01-04,07,37
P2’s Apple Watch,2022-01-04,07,16
P2’s Apple Watch,2022-01-04,08,42
P2’s Apple Watch,2022-01-04,08,19
P2’s Apple Watch,2022-01-04,08,22
P2’s Apple Watch,2022-01-04,08,15
P2’s Apple Watch,2022-01-04,08,21
P2 Phone,2022-01-04,08,103
P2’s Apple Watch,2022-01-04,08,27
P2’s Apple Watch,2022-01-04,08,26
P2’s Apple Watch,2022-01-04,08,37
P2’s Apple Watch,2022-01-04,08,26
P2’s Apple Watch,2022-01-04,08,16
P2 Phone,2022-01-04,08,573
P2 Phone,2022-01-04,09,253
P2’s Apple Watch,2022-01-04,08,93
P2’s Apple Watch,2022-01-04,08,97
P2’s Apple Watch,2022-01-04,08,36
P2’s Apple Watch,2022-01-04,08,74
P2’s Apple Watch,2022-01-04,08,88
P2’s Apple Watch,2022-01-04,08,54
P2’s Apple Watch,2022-01-04,09,58
P2’s Apple Watch,2022-01-04,09,81
P2’s Apple Watch,2022-01-04,09,32
P2’s Apple Watch,2022-01-04,09,80
P2’s Apple Watch,2022-01-04,09,88
P2’s Apple Watch,2022-01-04,09,54
P2’s Apple Watch,2022-01-04,09,51
P2 Phone,2022-01-04,09,46
P2 Phone,2022-01-04,09,71
P2’s Apple Watch,2022-01-04,09,79
P2 Phone,2022-01-04,10,345
P2’s Apple Watch,2022-01-04,10,14
P2’s Apple Watch,2022-01-04,10,96
P2’s Apple Watch,2022-01-04,10,21
P2 Phone,2022-01-04,10,511
P2 Phone,2022-01-04,11,393
P2’s Apple Watch,2022-01-04,10,83
P2’s Apple Watch,2022-01-04,10,76
P2’s Apple Watch,2022-01-04,10,96
P2’s Apple Watch,2022-01-04,10,92
P2’s Apple Watch,2022-01-04,10,8
P2’s Apple Watch,2022-01-04,10,78
P2’s Apple Watch,2022-01-04,11,4
P2’s Apple Watch,2022-01-04,11,824
P2 Phone,2022-01-04,11,136
P2’s Apple Watch,2022-01-04,11,128
P2 Phone,2022-01-04,11,553
P2 Phone,2022-01-04,12,178
P2’s Apple Watch,2022-01-04,11,24
P2’s Apple Watch,2022-01-04,11,22
P2’s Apple Watch,2022-01-04,12,656
P2’s Apple Watch,2022-01-04,12,35
P2’s Apple Watch,2022-01-04,12,2
P2’s Apple Watch,2022-01-04,12,9
P2 Phone,2022-01-04,12,35
P2’s Apple Watch,2022-01-04,12,29
P2’s Apple Watch,2022-01-04,12,8
P2’s Apple Watch,2022-01-04,14,16
P2’s Apple Watch,2022-01-04,14,30
P2’s Apple Watch,2022-01-04,14,12
P2 Phone,2022-01-04,14,39
P2 Phone,2022-01-04,14,23
P2’s Apple Watch,2022-01-04,14,30
P2 Phone,2022-01-04,15,53
P2’s Apple Watch,2022-01-04,15,61
P2 Phone,2022-01-04,16,22
P2 Phone,2022-01-04,16,21
P2’s Apple Watch,2022-01-04,16,11
P2’s Apple Watch,2022-01-04,16,28
P2 Phone,2022-01-04,17,38
P2 Phone,2022-01-04,17,643
P2 Phone,2022-01-04,17,874
P2 Phone,2022-01-04,17,920
P2 Phone,2022-01-04,18,834
P2’s Apple Watch,2022-01-04,17,128
P2’s Apple Watch,2022-01-04,17,10
P2’s Apple Watch,2022-01-04,17,54
P2’s Apple Watch,2022-01-04,17,92
P2’s Apple Watch,2022-01-04,17,95
P2’s Apple Watch,2022-01-04,17,97
P2’s Apple Watch,2022-01-04,17,92
P2’s Apple Watch,2022-01-04,17,86
P2’s Apple Watch,2022-01-04,17,100
P2’s Apple Watch,2022-01-04,17,52
P2’s Apple Watch,2022-01-04,17,90
P2’s Apple Watch,2022-01-04,17,55
P2’s Apple Watch,2022-01-04,17,865
P2’s Apple Watch,2022-01-04,17,17
P2 Phone,2022-01-04,18,164
P2 Phone,2022-01-04,18,818
P2’s Apple Watch,2022-01-04,17,953
P2’s Apple Watch,2022-01-04,18,99
P2’s Apple Watch,2022-01-04,18,86
P2’s Apple Watch,2022-01-04,18,99
P2’s Apple Watch,2022-01-04,18,59
P2’s Apple Watch,2022-01-04,18,41
P2’s Apple Watch,2022-01-04,18,766
P2’s Apple Watch,2022-01-04,18,28
P2’s Apple Watch,2022-01-04,18,935
P2’s Apple Watch,2022-01-04,18,84
P2’s Apple Watch,2022-01-04,18,36
P2 Phone,2022-01-04,18,711
P2’s Apple Watch,2022-01-04,18,22
P2 Phone,2022-01-04,19,924
P2’s Apple Watch,2022-01-04,19,89
P2’s Apple Watch,2022-01-04,19,72
P2’s Apple Watch,2022-01-04,19,87
P2’s Apple Watch,2022-01-04,19,94
P2’s Apple Watch,2022-01-04,19,70
P2’s Apple Watch,2022-01-04,19,92
P2’s Apple Watch,2022-01-04,19,40
P2’s Apple Watch,2022-01-04,19,973
P2 Phone,2022-01-04,19,691
P2 Phone,2022-01-04,19,23
P2’s Apple Watch,2022-01-04,19,161
P2’s Apple Watch,2022-01-04,19,9
P2 Phone,2022-01-04,21,113
P2 Phone,2022-01-04,21,22
P2 Phone,2022-01-05,04,70
P2 Phone,2022-01-05,07,31
P2 Phone,2022-01-05,07,123
P2’s Apple Watch,2022-01-04,21,82
P2’s Apple Watch,2022-01-04,21,12
P2’s Apple Watch,2022-01-04,21,38
P2’s Apple Watch,2022-01-04,21,25
P2’s Apple Watch,2022-01-04,21,46
P2’s Apple Watch,2022-01-04,21,4
P2’s Apple Watch,2022-01-04,21,37
P2’s Apple Watch,2022-01-04,21,8
P2’s Apple Watch,2022-01-04,21,2
P2’s Apple Watch,2022-01-04,21,24
P2’s Apple Watch,2022-01-05,07,63
P2’s Apple Watch,2022-01-05,07,14
P2’s Apple Watch,2022-01-05,07,14
P2’s Apple Watch,2022-01-05,07,18
P2’s Apple Watch,2022-01-05,07,11
P2’s Apple Watch,2022-01-05,07,11
P2’s Apple Watch,2022-01-05,07,22
P2 Phone,2022-01-05,07,71
P2’s Apple Watch,2022-01-05,07,30
P2’s Apple Watch,2022-01-05,07,24
P2’s Apple Watch,2022-01-05,07,11
P2’s Apple Watch,2022-01-05,07,44
P2 Phone,2022-01-05,07,116
P2 Phone,2022-01-05,08,26
P2’s Apple Watch,2022-01-05,07,28
P2’s Apple Watch,2022-01-05,07,64
P2’s Apple Watch,2022-01-05,08,7
P2’s Apple Watch,2022-01-05,08,30
P2’s Apple Watch,2022-01-05,08,11
P2’s Apple Watch,2022-01-05,08,38
P2 Phone,2022-01-05,08,59
P2’s Apple Watch,2022-01-05,08,38
P2’s Apple Watch,2022-01-05,09,8
P2’s Apple Watch,2022-01-05,09,8
P2’s Apple Watch,2022-01-05,09,83
P2’s Apple Watch,2022-01-05,09,28
P2 Phone,2022-01-05,09,40
P2’s Apple Watch,2022-01-05,09,24
P2’s Apple Watch,2022-01-05,09,23
P2’s Apple Watch,2022-01-05,09,31
P2’s Apple Watch,2022-01-05,09,60
P2’s Apple Watch,2022-01-05,09,32
P2’s Apple Watch,2022-01-05,09,30
P2 Phone,2022-01-05,09,166
P2 Phone,2022-01-05,09,94
P2 Phone,2022-01-05,10,378
P2 Phone,2022-01-05,10,600
P2’s Apple Watch,2022-01-05,09,494
P2’s Apple Watch,2022-01-05,10,76
P2’s Apple Watch,2022-01-05,10,35
P2’s Apple Watch,2022-01-05,10,497
P2 Phone,2022-01-05,10,184
P2 Phone,2022-01-05,10,23
P2’s Apple Watch,2022-01-05,10,23
P2’s Apple Watch,2022-01-05,10,43
P2’s Apple Watch,2022-01-05,10,7
P2’s Apple Watch,2022-01-05,10,132
P2’s Apple Watch,2022-01-05,10,48
P2 Phone,2022-01-05,10,46
P2 Phone,2022-01-05,11,41
P2’s Apple Watch,2022-01-05,10,21
P2’s Apple Watch,2022-01-05,11,32
P2’s Apple Watch,2022-01-05,11,47
P2’s Apple Watch,2022-01-05,11,17
P2’s Apple Watch,2022-01-05,11,5
P2 Phone,2022-01-05,12,16
P2 Phone,2022-01-05,12,13
P2’s Apple Watch,2022-01-05,12,11
P2 Phone,2022-01-05,12,513
P2 Phone,2022-01-05,13,528
P2’s Apple Watch,2022-01-05,12,520
P2’s Apple Watch,2022-01-05,13,90
P2’s Apple Watch,2022-01-05,13,95
P2’s Apple Watch,2022-01-05,13,89
P2’s Apple Watch,2022-01-05,13,76
P2’s Apple Watch,2022-01-05,13,96
P2’s Apple Watch,2022-01-05,13,45
P2’s Apple Watch,2022-01-05,13,18
P2’s Apple Watch,2022-01-05,13,65
P2’s Apple Watch,2022-01-05,13,91
P2’s Apple Watch,2022-01-05,13,87
P2’s Apple Watch,2022-01-05,13,95
P2’s Apple Watch,2022-01-05,13,92
P2’s Apple Watch,2022-01-05,13,50
P2’s Apple Watch,2022-01-05,13,90
P2’s Apple Watch,2022-01-05,13,8
P2’s Apple Watch,2022-01-05,13,4
P2’s Apple Watch,2022-01-05,13,502
P2’s Apple Watch,2022-01-05,13,30
P2’s Apple Watch,2022-01-05,13,11
P2’s Apple Watch,2022-01-05,13,29
P2’s Apple Watch,2022-01-05,13,36
P2 Phone,2022-01-05,13,777
P2 Phone,2022-01-05,13,372
P2 Phone,2022-01-05,13,108
P2 Phone,2022-01-05,14,86
P2 Phone,2022-01-05,14,54
P2’s Apple Watch,2022-01-05,14,97
P2’s Apple Watch,2022-01-05,14,47
P2 Phone,2022-01-05,15,55
P2’s Apple Watch,2022-01-05,15,8
P2’s Apple Watch,2022-01-05,15,18
P2’s Apple Watch,2022-01-05,15,22
P2 Phone,2022-01-05,15,26
P2’s Apple Watch,2022-01-05,15,60
P2 Phone,2022-01-05,16,166
P2 Phone,2022-01-05,16,842
P2’s Apple Watch,2022-01-05,16,70
P2’s Apple Watch,2022-01-05,16,800
P2 Phone,2022-01-05,16,931
P2 Phone,2022-01-05,16,876
P2 Phone,2022-01-05,16,839
P2 Phone,2022-01-05,17,748
P2 Phone,2022-01-05,17,176
P2’s Apple Watch,2022-01-05,16,92
P2’s Apple Watch,2022-01-05,16,49
P2’s Apple Watch,2022-01-05,16,920
P2’s Apple Watch,2022-01-05,16,883
P2’s Apple Watch,2022-01-05,16,828
P2’s Apple Watch,2022-01-05,17,22
P2’s Apple Watch,2022-01-05,17,798
P2’s Apple Watch,2022-01-05,17,63
P2’s Apple Watch,2022-01-05,17,78
P2’s Apple Watch,2022-01-05,17,23
P2’s Apple Watch,2022-01-05,17,13
P2’s Apple Watch,2022-01-05,17,81
P2 Phone,2022-01-05,17,10
P2 Phone,2022-01-05,17,42
P2’s Apple Watch,2022-01-05,17,18
P2 Phone,2022-01-05,19,85
P2 Phone,2022-01-05,19,34
P2’s Apple Watch,2022-01-05,19,20
P2’s Apple Watch,2022-01-05,19,101
P2 Phone,2022-01-05,19,74
P2 Phone,2022-01-05,19,88
P2’s Apple Watch,2022-01-05,19,46
P2’s Apple Watch,2022-01-05,19,47
P2’s Apple Watch,2022-01-05,19,9
P2’s Apple Watch,2022-01-05,20,71
P2’s Apple Watch,2022-01-05,20,54
P2 Phone,2022-01-05,22,61
P2’s Apple Watch,2022-01-05,22,44
P2’s Apple Watch,2022-01-06,05,35
P2’s Apple Watch,2022-01-06,05,29
P2’s Apple Watch,2022-01-06,05,46
P2’s Apple Watch,2022-01-06,05,13
P2’s Apple Watch,2022-01-06,05,17
P2’s Apple Watch,2022-01-06,05,89
P2’s Apple Watch,2022-01-06,05,86
P2’s Apple Watch,2022-01-06,05,21
P2 Phone,2022-01-06,05,315
P2’s Apple Watch,2022-01-06,05,62
P2’s Apple Watch,2022-01-06,06,153
P2’s Apple Watch,2022-01-06,06,53
P2’s Apple Watch,2022-01-06,06,15
P2’s Apple Watch,2022-01-06,06,7
P2 Phone,2022-01-06,06,233
P2 Phone,2022-01-06,06,87
P2’s Apple Watch,2022-01-06,06,106
P2’s Apple Watch,2022-01-06,06,106
P2’s Apple Watch,2022-01-06,06,41
P2’s Apple Watch,2022-01-06,06,29
P2’s Apple Watch,2022-01-06,06,26
P2’s Apple Watch,2022-01-06,06,3
P2’s Apple Watch,2022-01-06,06,52
P2 Phone,2022-01-06,07,26
P2 Phone,2022-01-06,07,18
P2 Phone,2022-01-06,08,161
P2 Phone,2022-01-06,09,5
P2’s Apple Watch,2022-01-06,07,25
P2’s Apple Watch,2022-01-06,07,41
P2’s Apple Watch,2022-01-06,07,87
P2’s Apple Watch,2022-01-06,08,31
P2’s Apple Watch,2022-01-06,08,40
P2’s Apple Watch,2022-01-06,08,37
P2’s Apple Watch,2022-01-06,09,14
P2’s Apple Watch,2022-01-06,09,10
P2’s Apple Watch,2022-01-06,09,34
P2’s Apple Watch,2022-01-06,09,20
P2’s Apple Watch,2022-01-06,09,20
P2’s Apple Watch,2022-01-06,09,25
P2’s Apple Watch,2022-01-06,09,26
P2 Phone,2022-01-06,10,68
P2’s Apple Watch,2022-01-06,10,84
P2 Phone,2022-01-06,11,53
P2’s Apple Watch,2022-01-06,11,53
P2 Phone,2022-01-06,11,123
P2’s Apple Watch,2022-01-06,11,14
P2’s Apple Watch,2022-01-06,11,50
P2’s Apple Watch,2022-01-06,11,40
P2’s Apple Watch,2022-01-06,11,19
P2’s Apple Watch,2022-01-06,11,12
P2’s Apple Watch,2022-01-06,11,9
P2 Phone,2022-01-06,11,9
P2’s Apple Watch,2022-01-06,11,35
P2’s Apple Watch,2022-01-06,12,25
P2’s Apple Watch,2022-01-06,12,32
